year,month,district,zone,value
2010,4,CARABANCHEL,BUENAVISTA,43384
2010,4,CARABANCHEL,ABRANTES,31286
2010,4,CARABANCHEL,COMILLAS,24112
2010,4,CARABANCHEL,VISTA ALEGRE,48505
2010,4,CARABANCHEL,OPAÑEL,33916
2010,5,CARABANCHEL,OPAÑEL,33848
2010,5,CARABANCHEL,ABRANTES,31225
2010,5,CARABANCHEL,VISTA ALEGRE,48553
2010,5,CARABANCHEL,PUERTA BONITA,35657
2010,5,CARABANCHEL,SAN ISIDRO,40765
2010,5,CARABANCHEL,COMILLAS,24079
2010,5,CARABANCHEL,BUENAVISTA,43339
2010,6,CARABANCHEL,BUENAVISTA,43318
2010,6,CARABANCHEL,ABRANTES,31242
2010,6,CARABANCHEL,VISTA ALEGRE,48417
2010,6,CARABANCHEL,OPAÑEL,33811
2010,6,CARABANCHEL,PUERTA BONITA,35614
2010,6,CARABANCHEL,SAN ISIDRO,40811
2010,6,CARABANCHEL,COMILLAS,24033
2010,7,CARABANCHEL,VISTA ALEGRE,48295
2010,7,CARABANCHEL,OPAÑEL,33814
2010,7,CARABANCHEL,ABRANTES,31181
2010,7,CARABANCHEL,COMILLAS,23973
2010,7,CARABANCHEL,BUENAVISTA,43386
2010,7,CARABANCHEL,PUERTA BONITA,35622
2010,7,CARABANCHEL,SAN ISIDRO,40760
2010,8,CARABANCHEL,ABRANTES,31247
2010,8,CARABANCHEL,SAN ISIDRO,40859
2010,8,CARABANCHEL,BUENAVISTA,43523
2010,8,CARABANCHEL,PUERTA BONITA,35683
2010,8,CARABANCHEL,VISTA ALEGRE,48289
2010,8,CARABANCHEL,COMILLAS,24022
2010,8,CARABANCHEL,OPAÑEL,33894
2010,9,CARABANCHEL,OPAÑEL,33752
2010,9,CARABANCHEL,PUERTA BONITA,35611
2010,9,CARABANCHEL,VISTA ALEGRE,48151
2010,9,CARABANCHEL,SAN ISIDRO,40777
2010,9,CARABANCHEL,BUENAVISTA,43453
2010,9,CARABANCHEL,COMILLAS,23902
2010,9,CARABANCHEL,ABRANTES,31131
2010,10,CARABANCHEL,ABRANTES,31074
2010,10,CARABANCHEL,PUERTA BONITA,35478
2010,10,CARABANCHEL,COMILLAS,23834
2010,10,CARABANCHEL,VISTA ALEGRE,48025
2010,10,CARABANCHEL,SAN ISIDRO,40684
2010,10,CARABANCHEL,OPAÑEL,33643
2010,10,CARABANCHEL,BUENAVISTA,43424
2010,11,CARABANCHEL,COMILLAS,23846
2010,11,CARABANCHEL,VISTA ALEGRE,47996
2010,11,CARABANCHEL,OPAÑEL,33657
2010,11,CARABANCHEL,PUERTA BONITA,35496
2010,11,CARABANCHEL,BUENAVISTA,43464
2010,11,CARABANCHEL,SAN ISIDRO,40716
2010,11,CARABANCHEL,ABRANTES,31099
2010,12,CARABANCHEL,BUENAVISTA,43587
2010,12,CARABANCHEL,OPAÑEL,33693
2010,12,CARABANCHEL,PUERTA BONITA,35581
2010,12,CARABANCHEL,COMILLAS,23899
2010,12,CARABANCHEL,SAN ISIDRO,40817
2010,12,CARABANCHEL,ABRANTES,31153
2010,12,CARABANCHEL,VISTA ALEGRE,48058
2010,1,CENTRO,CORTES,11169
2010,1,CENTRO,PALACIO,23737
2010,1,CENTRO,EMBAJADORES,50452
2010,1,CENTRO,JUSTICIA,17450
2010,1,CENTRO,SOL,8162
2010,1,CENTRO,UNIVERSIDAD,33652
2010,2,CENTRO,CORTES,11139
2010,2,CENTRO,UNIVERSIDAD,33648
2010,2,CENTRO,PALACIO,23719
2010,2,CENTRO,EMBAJADORES,50378
2010,2,CENTRO,SOL,8154
2010,2,CENTRO,JUSTICIA,17421
2010,3,CENTRO,JUSTICIA,17472
2010,3,CENTRO,PALACIO,23687
2010,3,CENTRO,SOL,8197
2010,3,CENTRO,EMBAJADORES,50408
2010,3,CENTRO,CORTES,11145
2010,3,CENTRO,UNIVERSIDAD,33611
2010,4,CENTRO,UNIVERSIDAD,33636
2010,4,CENTRO,PALACIO,23653
2010,4,CENTRO,EMBAJADORES,50366
2010,4,CENTRO,CORTES,11145
2010,4,CENTRO,JUSTICIA,17439
2010,4,CENTRO,SOL,8191
2010,5,CENTRO,EMBAJADORES,50304
2010,5,CENTRO,PALACIO,23640
2010,5,CENTRO,JUSTICIA,17380
2010,5,CENTRO,SOL,8183
2010,5,CENTRO,UNIVERSIDAD,33630
2010,5,CENTRO,CORTES,11152
2010,6,CENTRO,CORTES,11127
2010,6,CENTRO,SOL,8221
2010,6,CENTRO,JUSTICIA,17423
2010,6,CENTRO,EMBAJADORES,50150
2010,6,CENTRO,PALACIO,23607
2010,6,CENTRO,UNIVERSIDAD,33601
2010,7,CENTRO,PALACIO,23591
2010,7,CENTRO,UNIVERSIDAD,33585
2010,7,CENTRO,EMBAJADORES,50111
2010,7,CENTRO,CORTES,11114
2010,7,CENTRO,SOL,8195
2010,7,CENTRO,JUSTICIA,17436
2010,8,CENTRO,SOL,8239
2010,8,CENTRO,CORTES,11136
2010,8,CENTRO,EMBAJADORES,50238
2010,8,CENTRO,JUSTICIA,17480
2010,8,CENTRO,UNIVERSIDAD,33674
2010,8,CENTRO,PALACIO,23676
2010,9,CENTRO,CORTES,11171
2010,9,CENTRO,SOL,8252
2010,9,CENTRO,EMBAJADORES,50084
2010,9,CENTRO,JUSTICIA,17456
2010,9,CENTRO,PALACIO,23645
2010,9,CENTRO,UNIVERSIDAD,33589
2010,10,CENTRO,JUSTICIA,17463
2010,10,CENTRO,PALACIO,23623
2010,10,CENTRO,CORTES,11201
2010,10,CENTRO,UNIVERSIDAD,33499
2010,10,CENTRO,SOL,8237
2010,10,CENTRO,EMBAJADORES,49906
2010,11,CENTRO,CORTES,11231
2010,11,CENTRO,SOL,8240
2010,11,CENTRO,PALACIO,23588
2010,11,CENTRO,EMBAJADORES,49863
2010,11,CENTRO,JUSTICIA,17474
2010,11,CENTRO,UNIVERSIDAD,33483
2010,12,CENTRO,CORTES,11255
2010,12,CENTRO,SOL,8253
2010,12,CENTRO,UNIVERSIDAD,33597
2010,12,CENTRO,EMBAJADORES,49984
2010,12,CENTRO,PALACIO,23672
2010,12,CENTRO,JUSTICIA,17501
2010,1,CHAMARTIN,EL VISO,16609
2010,1,CHAMARTIN,NUEVA ESPAÑA,23895
2010,1,CHAMARTIN,CASTILLA,17190
2010,1,CHAMARTIN,CIUDAD JARDIN,19002
2010,1,CHAMARTIN,PROSPERIDAD,38266
2010,1,CHAMARTIN,HISPANOAMERICA,31770
2010,2,CHAMARTIN,EL VISO,16630
2010,2,CHAMARTIN,NUEVA ESPAÑA,23896
2010,2,CHAMARTIN,CIUDAD JARDIN,19010
2010,2,CHAMARTIN,PROSPERIDAD,38215
2010,2,CHAMARTIN,HISPANOAMERICA,31757
2010,2,CHAMARTIN,CASTILLA,17209
2010,3,CHAMARTIN,PROSPERIDAD,38267
2010,3,CHAMARTIN,CIUDAD JARDIN,19068
2010,3,CHAMARTIN,NUEVA ESPAÑA,23914
2010,3,CHAMARTIN,EL VISO,16700
2010,3,CHAMARTIN,CASTILLA,17241
2010,3,CHAMARTIN,HISPANOAMERICA,31764
2010,4,CHAMARTIN,CIUDAD JARDIN,19067
2010,4,CHAMARTIN,EL VISO,16731
2010,4,CHAMARTIN,HISPANOAMERICA,31811
2010,4,CHAMARTIN,CASTILLA,17311
2010,4,CHAMARTIN,PROSPERIDAD,38274
2010,4,CHAMARTIN,NUEVA ESPAÑA,23965
2010,5,CHAMARTIN,CASTILLA,17291
2010,5,CHAMARTIN,PROSPERIDAD,38286
2010,5,CHAMARTIN,HISPANOAMERICA,31805
2010,5,CHAMARTIN,EL VISO,16730
2010,5,CHAMARTIN,NUEVA ESPAÑA,23928
2010,5,CHAMARTIN,CIUDAD JARDIN,19064
2010,6,CHAMARTIN,PROSPERIDAD,38223
2010,6,CHAMARTIN,CIUDAD JARDIN,19016
2010,6,CHAMARTIN,CASTILLA,17295
2010,6,CHAMARTIN,NUEVA ESPAÑA,23915
2010,6,CHAMARTIN,EL VISO,16712
2010,6,CHAMARTIN,HISPANOAMERICA,31775
2010,7,CHAMARTIN,HISPANOAMERICA,31709
2010,7,CHAMARTIN,NUEVA ESPAÑA,23897
2010,7,CHAMARTIN,CIUDAD JARDIN,18978
2010,7,CHAMARTIN,PROSPERIDAD,38175
2010,7,CHAMARTIN,EL VISO,16735
2010,7,CHAMARTIN,CASTILLA,17314
2010,8,CHAMARTIN,NUEVA ESPAÑA,23937
2010,8,CHAMARTIN,CASTILLA,17349
2010,8,CHAMARTIN,PROSPERIDAD,38194
2010,8,CHAMARTIN,CIUDAD JARDIN,18993
2010,8,CHAMARTIN,HISPANOAMERICA,31746
2010,8,CHAMARTIN,EL VISO,16733
2010,9,CHAMARTIN,CASTILLA,17323
2010,9,CHAMARTIN,EL VISO,16749
2010,9,CHAMARTIN,CIUDAD JARDIN,18972
2010,9,CHAMARTIN,PROSPERIDAD,38110
2010,9,CHAMARTIN,HISPANOAMERICA,31714
2010,9,CHAMARTIN,NUEVA ESPAÑA,23883
2010,10,CHAMARTIN,CIUDAD JARDIN,18944
2010,10,CHAMARTIN,PROSPERIDAD,38046
2010,10,CHAMARTIN,EL VISO,16715
2010,10,CHAMARTIN,HISPANOAMERICA,31745
2010,10,CHAMARTIN,CASTILLA,17301
2010,10,CHAMARTIN,NUEVA ESPAÑA,23894
2010,11,CHAMARTIN,CASTILLA,17291
2010,11,CHAMARTIN,PROSPERIDAD,38037
2010,11,CHAMARTIN,HISPANOAMERICA,31751
2010,11,CHAMARTIN,CIUDAD JARDIN,18932
2010,11,CHAMARTIN,NUEVA ESPAÑA,23910
2010,11,CHAMARTIN,EL VISO,16733
2010,12,CHAMARTIN,NUEVA ESPAÑA,23991
2010,12,CHAMARTIN,EL VISO,16814
2010,12,CHAMARTIN,CASTILLA,17371
2010,12,CHAMARTIN,CIUDAD JARDIN,18995
2010,12,CHAMARTIN,PROSPERIDAD,38120
2010,12,CHAMARTIN,HISPANOAMERICA,31914
2010,1,CHAMBERI,GAZTAMBIDE,24298
2010,1,CHAMBERI,ALMAGRO,20324
2010,1,CHAMBERI,RIOS ROSAS,28182
2010,1,CHAMBERI,ARAPILES,25954
2010,1,CHAMBERI,VALLEHERMOSO,20550
2010,1,CHAMBERI,TRAFALGAR,26285
2010,2,CHAMBERI,ALMAGRO,20291
2010,2,CHAMBERI,ARAPILES,25950
2010,2,CHAMBERI,VALLEHERMOSO,20538
2010,2,CHAMBERI,RIOS ROSAS,28122
2010,2,CHAMBERI,TRAFALGAR,26232
2010,2,CHAMBERI,GAZTAMBIDE,24226
2010,3,CHAMBERI,VALLEHERMOSO,20511
2010,3,CHAMBERI,RIOS ROSAS,28171
2010,3,CHAMBERI,GAZTAMBIDE,24185
2010,3,CHAMBERI,TRAFALGAR,26189
2010,3,CHAMBERI,ARAPILES,25951
2010,3,CHAMBERI,ALMAGRO,20318
2010,4,CHAMBERI,ARAPILES,25952
2010,4,CHAMBERI,TRAFALGAR,26155
2010,4,CHAMBERI,GAZTAMBIDE,24178
2010,4,CHAMBERI,ALMAGRO,20358
2010,4,CHAMBERI,VALLEHERMOSO,20545
2010,4,CHAMBERI,RIOS ROSAS,28172
2010,5,CHAMBERI,GAZTAMBIDE,24127
2010,5,CHAMBERI,VALLEHERMOSO,20496
2010,5,CHAMBERI,TRAFALGAR,26079
2010,5,CHAMBERI,RIOS ROSAS,28162
2010,5,CHAMBERI,ARAPILES,25892
2010,5,CHAMBERI,ALMAGRO,20329
2010,6,CHAMBERI,VALLEHERMOSO,20459
2010,6,CHAMBERI,GAZTAMBIDE,24102
2010,6,CHAMBERI,ALMAGRO,20337
2010,6,CHAMBERI,TRAFALGAR,26073
2010,6,CHAMBERI,ARAPILES,25848
2010,6,CHAMBERI,RIOS ROSAS,28121
2010,7,CHAMBERI,TRAFALGAR,26076
2010,7,CHAMBERI,RIOS ROSAS,28124
2010,7,CHAMBERI,GAZTAMBIDE,24055
2010,7,CHAMBERI,ARAPILES,25809
2010,7,CHAMBERI,ALMAGRO,20351
2010,7,CHAMBERI,VALLEHERMOSO,20438
2010,8,CHAMBERI,ALMAGRO,20375
2010,8,CHAMBERI,TRAFALGAR,26140
2010,8,CHAMBERI,ARAPILES,25827
2010,8,CHAMBERI,GAZTAMBIDE,24058
2010,8,CHAMBERI,RIOS ROSAS,28155
2010,8,CHAMBERI,VALLEHERMOSO,20457
2010,9,CHAMBERI,TRAFALGAR,26086
2010,9,CHAMBERI,ALMAGRO,20355
2010,9,CHAMBERI,VALLEHERMOSO,20435
2010,9,CHAMBERI,GAZTAMBIDE,23980
2010,9,CHAMBERI,RIOS ROSAS,28098
2010,9,CHAMBERI,ARAPILES,25733
2010,10,CHAMBERI,VALLEHERMOSO,20433
2010,10,CHAMBERI,ARAPILES,25696
2010,10,CHAMBERI,RIOS ROSAS,28086
2010,10,CHAMBERI,GAZTAMBIDE,23982
2010,10,CHAMBERI,ALMAGRO,20349
2010,10,CHAMBERI,TRAFALGAR,26072
2010,11,CHAMBERI,GAZTAMBIDE,23981
2010,11,CHAMBERI,ARAPILES,25726
2010,11,CHAMBERI,TRAFALGAR,26075
2010,11,CHAMBERI,ALMAGRO,20382
2010,11,CHAMBERI,RIOS ROSAS,28088
2010,11,CHAMBERI,VALLEHERMOSO,20438
2010,12,CHAMBERI,GAZTAMBIDE,24037
2010,12,CHAMBERI,VALLEHERMOSO,20497
2010,12,CHAMBERI,TRAFALGAR,26100
2010,12,CHAMBERI,ALMAGRO,20422
2010,12,CHAMBERI,RIOS ROSAS,28204
2010,12,CHAMBERI,ARAPILES,25831
2010,1,CIUDAD LINEAL,SAN PASCUAL,19692
2010,1,CIUDAD LINEAL,VENTAS,52151
2010,1,CIUDAD LINEAL,COSTILLARES,23118
2010,1,CIUDAD LINEAL,SAN JUAN BAUTISTA,12905
2010,1,CIUDAD LINEAL,CONCEPCION,21940
2010,1,CIUDAD LINEAL,ATALAYA,1731
2010,1,CIUDAD LINEAL,COLINA,6280
2010,1,CIUDAD LINEAL,QUINTANA,26059
2010,1,CIUDAD LINEAL,PUEBLO NUEVO,65397
2010,2,CIUDAD LINEAL,COLINA,6275
2010,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,12892
2010,2,CIUDAD LINEAL,QUINTANA,26043
2010,2,CIUDAD LINEAL,VENTAS,52074
2010,2,CIUDAD LINEAL,PUEBLO NUEVO,65272
2010,2,CIUDAD LINEAL,CONCEPCION,21880
2010,2,CIUDAD LINEAL,COSTILLARES,23132
2010,2,CIUDAD LINEAL,ATALAYA,1729
2010,2,CIUDAD LINEAL,SAN PASCUAL,19636
2010,3,CIUDAD LINEAL,SAN PASCUAL,19628
2010,3,CIUDAD LINEAL,QUINTANA,26035
2010,3,CIUDAD LINEAL,SAN JUAN BAUTISTA,12884
2010,3,CIUDAD LINEAL,CONCEPCION,21880
