year;month;town_id;districtId;district;neighborhoodId;neighborhood;value
2008;1;79;2;ARGANZUELA;2005;DELICIAS;26911
2008;1;79;2;ARGANZUELA;2001;IMPERIAL;23376
2008;1;79;2;ARGANZUELA;2002;ACACIAS;38142
2008;1;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28228
2008;1;79;2;ARGANZUELA;2003;CHOPERA;22156
2008;1;79;2;ARGANZUELA;2007;ATOCHA;1089
2008;1;79;2;ARGANZUELA;2004;LEGAZPI;13768
2008;2;79;2;ARGANZUELA;2001;IMPERIAL;23375
2008;2;79;2;ARGANZUELA;2005;DELICIAS;26914
2008;2;79;2;ARGANZUELA;2002;ACACIAS;38183
2008;2;79;2;ARGANZUELA;2003;CHOPERA;22134
2008;2;79;2;ARGANZUELA;2007;ATOCHA;1081
2008;2;79;2;ARGANZUELA;2004;LEGAZPI;13867
2008;2;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28240
2008;3;79;2;ARGANZUELA;2004;LEGAZPI;13986
2008;3;79;2;ARGANZUELA;2007;ATOCHA;1074
2008;3;79;2;ARGANZUELA;2005;DELICIAS;27024
2008;3;79;2;ARGANZUELA;2001;IMPERIAL;23426
2008;3;79;2;ARGANZUELA;2003;CHOPERA;22177
2008;3;79;2;ARGANZUELA;2002;ACACIAS;38282
2008;3;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28401
2008;4;79;2;ARGANZUELA;2001;IMPERIAL;23355
2008;4;79;2;ARGANZUELA;2005;DELICIAS;26945
2008;4;79;2;ARGANZUELA;2004;LEGAZPI;14111
2008;4;79;2;ARGANZUELA;2002;ACACIAS;38257
2008;4;79;2;ARGANZUELA;2007;ATOCHA;1069
2008;4;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28333
2008;4;79;2;ARGANZUELA;2003;CHOPERA;22104
2008;5;79;2;ARGANZUELA;2007;ATOCHA;1064
2008;5;79;2;ARGANZUELA;2005;DELICIAS;26911
2008;5;79;2;ARGANZUELA;2002;ACACIAS;38229
2008;5;79;2;ARGANZUELA;2003;CHOPERA;22089
2008;5;79;2;ARGANZUELA;2001;IMPERIAL;23348
2008;5;79;2;ARGANZUELA;2004;LEGAZPI;14217
2008;5;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28345
2008;6;79;2;ARGANZUELA;2005;DELICIAS;26943
2008;6;79;2;ARGANZUELA;2002;ACACIAS;38233
2008;6;79;2;ARGANZUELA;2003;CHOPERA;22107
2008;6;79;2;ARGANZUELA;2004;LEGAZPI;14353
2008;6;79;2;ARGANZUELA;2007;ATOCHA;1066
2008;6;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28268
2008;6;79;2;ARGANZUELA;2001;IMPERIAL;23302
2008;7;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28280
2008;7;79;2;ARGANZUELA;2007;ATOCHA;1060
2008;7;79;2;ARGANZUELA;2003;CHOPERA;22082
2008;7;79;2;ARGANZUELA;2002;ACACIAS;38247
2008;7;79;2;ARGANZUELA;2001;IMPERIAL;23274
2008;7;79;2;ARGANZUELA;2004;LEGAZPI;14474
2008;7;79;2;ARGANZUELA;2005;DELICIAS;26855
2008;8;79;2;ARGANZUELA;2007;ATOCHA;1062
2008;8;79;2;ARGANZUELA;2004;LEGAZPI;14592
2008;8;79;2;ARGANZUELA;2003;CHOPERA;22116
2008;8;79;2;ARGANZUELA;2005;DELICIAS;26945
2008;8;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28395
2008;8;79;2;ARGANZUELA;2001;IMPERIAL;23315
2008;8;79;2;ARGANZUELA;2002;ACACIAS;38306
2008;9;79;2;ARGANZUELA;2004;LEGAZPI;14658
2008;9;79;2;ARGANZUELA;2001;IMPERIAL;23279
2008;9;79;2;ARGANZUELA;2005;DELICIAS;26975
2008;9;79;2;ARGANZUELA;2007;ATOCHA;1063
2008;9;79;2;ARGANZUELA;2003;CHOPERA;22043
2008;9;79;2;ARGANZUELA;2002;ACACIAS;38257
2008;9;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28339
2008;10;79;2;ARGANZUELA;2001;IMPERIAL;23404
2008;10;79;2;ARGANZUELA;2005;DELICIAS;27167
2008;10;79;2;ARGANZUELA;2002;ACACIAS;38392
2008;10;79;2;ARGANZUELA;2007;ATOCHA;1063
2008;10;79;2;ARGANZUELA;2003;CHOPERA;22108
2008;10;79;2;ARGANZUELA;2004;LEGAZPI;14826
2008;10;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28460
2008;11;79;2;ARGANZUELA;2002;ACACIAS;38272
2008;11;79;2;ARGANZUELA;2004;LEGAZPI;14913
2008;11;79;2;ARGANZUELA;2001;IMPERIAL;23350
2008;11;79;2;ARGANZUELA;2003;CHOPERA;21999
2008;11;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28234
2008;11;79;2;ARGANZUELA;2005;DELICIAS;27091
2008;11;79;2;ARGANZUELA;2007;ATOCHA;1067
2008;12;79;2;ARGANZUELA;2006;PALOS DE MOGUER;28224
2008;12;79;2;ARGANZUELA;2001;IMPERIAL;23330
2008;12;79;2;ARGANZUELA;2002;ACACIAS;38310
2008;12;79;2;ARGANZUELA;2007;ATOCHA;1061
2008;12;79;2;ARGANZUELA;2003;CHOPERA;22036
2008;12;79;2;ARGANZUELA;2005;DELICIAS;27118
2008;12;79;2;ARGANZUELA;2004;LEGAZPI;14967
2008;1;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20522
2008;1;79;21;BARAJAS;21002;AEROPUERTO;2196
2008;1;79;21;BARAJAS;21003;CASCO H.BARAJAS;7864
2008;1;79;21;BARAJAS;21005;CORRALEJOS;6022
2008;1;79;21;BARAJAS;21004;TIMON;7478
2008;2;79;21;BARAJAS;21005;CORRALEJOS;6072
2008;2;79;21;BARAJAS;21003;CASCO H.BARAJAS;7856
2008;2;79;21;BARAJAS;21002;AEROPUERTO;2196
2008;2;79;21;BARAJAS;21004;TIMON;7733
2008;2;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20521
2008;3;79;21;BARAJAS;21002;AEROPUERTO;2190
2008;3;79;21;BARAJAS;21004;TIMON;8008
2008;3;79;21;BARAJAS;21005;CORRALEJOS;6167
2008;3;79;21;BARAJAS;21003;CASCO H.BARAJAS;7931
2008;3;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20601
2008;4;79;21;BARAJAS;21005;CORRALEJOS;6191
2008;4;79;21;BARAJAS;21003;CASCO H.BARAJAS;7913
2008;4;79;21;BARAJAS;21004;TIMON;8075
2008;4;79;21;BARAJAS;21002;AEROPUERTO;2167
2008;4;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20588
2008;5;79;21;BARAJAS;21005;CORRALEJOS;6201
2008;5;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20560
2008;5;79;21;BARAJAS;21004;TIMON;8083
2008;5;79;21;BARAJAS;21002;AEROPUERTO;2152
2008;5;79;21;BARAJAS;21003;CASCO H.BARAJAS;7927
2008;6;79;21;BARAJAS;21005;CORRALEJOS;6242
2008;6;79;21;BARAJAS;21004;TIMON;8071
2008;6;79;21;BARAJAS;21003;CASCO H.BARAJAS;7926
2008;6;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20541
2008;6;79;21;BARAJAS;21002;AEROPUERTO;2149
2008;7;79;21;BARAJAS;21003;CASCO H.BARAJAS;7935
2008;7;79;21;BARAJAS;21004;TIMON;8082
2008;7;79;21;BARAJAS;21002;AEROPUERTO;2153
2008;7;79;21;BARAJAS;21005;CORRALEJOS;6303
2008;7;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20533
2008;8;79;21;BARAJAS;21004;TIMON;8107
2008;8;79;21;BARAJAS;21005;CORRALEJOS;6316
2008;8;79;21;BARAJAS;21002;AEROPUERTO;2161
2008;8;79;21;BARAJAS;21003;CASCO H.BARAJAS;7956
2008;8;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20572
2008;9;79;21;BARAJAS;21005;CORRALEJOS;6370
2008;9;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20516
2008;9;79;21;BARAJAS;21003;CASCO H.BARAJAS;7950
2008;9;79;21;BARAJAS;21004;TIMON;8096
