year;month;town_id;districtId;district;neighborhoodId;neighborhood;value
2014;1;79;2;ARGANZUELA;2007;ATOCHA;1085
2014;1;79;2;ARGANZUELA;2003;CHOPERA;20196
2014;1;79;2;ARGANZUELA;2002;ACACIAS;36957
2014;1;79;2;ARGANZUELA;2005;DELICIAS;26887
2014;1;79;2;ARGANZUELA;2001;IMPERIAL;22806
2014;1;79;2;ARGANZUELA;2004;LEGAZPI;17574
2014;1;79;2;ARGANZUELA;2006;PALOS DE MOGUER;26169
2014;2;79;2;ARGANZUELA;2003;CHOPERA;20157
2014;2;79;2;ARGANZUELA;2005;DELICIAS;26854
2014;2;79;2;ARGANZUELA;2007;ATOCHA;1086
2014;2;79;2;ARGANZUELA;2004;LEGAZPI;17619
2014;2;79;2;ARGANZUELA;2002;ACACIAS;36926
2014;2;79;2;ARGANZUELA;2006;PALOS DE MOGUER;26158
2014;2;79;2;ARGANZUELA;2001;IMPERIAL;22821
2014;3;79;2;ARGANZUELA;2006;PALOS DE MOGUER;26110
2014;3;79;2;ARGANZUELA;2007;ATOCHA;1098
2014;3;79;2;ARGANZUELA;2001;IMPERIAL;22845
2014;3;79;2;ARGANZUELA;2002;ACACIAS;36988
2014;3;79;2;ARGANZUELA;2004;LEGAZPI;17713
2014;3;79;2;ARGANZUELA;2003;CHOPERA;20183
2014;3;79;2;ARGANZUELA;2005;DELICIAS;26883
2014;4;79;2;ARGANZUELA;2007;ATOCHA;1095
2014;4;79;2;ARGANZUELA;2003;CHOPERA;20129
2014;4;79;2;ARGANZUELA;2001;IMPERIAL;22762
2014;4;79;2;ARGANZUELA;2006;PALOS DE MOGUER;26002
2014;4;79;2;ARGANZUELA;2005;DELICIAS;26810
2014;4;79;2;ARGANZUELA;2004;LEGAZPI;17726
2014;4;79;2;ARGANZUELA;2002;ACACIAS;36942
2014;5;79;2;ARGANZUELA;2003;CHOPERA;20068
2014;5;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25961
2014;5;79;2;ARGANZUELA;2007;ATOCHA;1095
2014;5;79;2;ARGANZUELA;2002;ACACIAS;36865
2014;5;79;2;ARGANZUELA;2001;IMPERIAL;22742
2014;5;79;2;ARGANZUELA;2005;DELICIAS;26805
2014;5;79;2;ARGANZUELA;2004;LEGAZPI;17730
2014;6;79;2;ARGANZUELA;2007;ATOCHA;1097
2014;6;79;2;ARGANZUELA;2004;LEGAZPI;17752
2014;6;79;2;ARGANZUELA;2005;DELICIAS;26834
2014;6;79;2;ARGANZUELA;2002;ACACIAS;36864
2014;6;79;2;ARGANZUELA;2003;CHOPERA;20030
2014;6;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25850
2014;6;79;2;ARGANZUELA;2001;IMPERIAL;22712
2014;7;79;2;ARGANZUELA;2001;IMPERIAL;22644
2014;7;79;2;ARGANZUELA;2007;ATOCHA;1092
2014;7;79;2;ARGANZUELA;2004;LEGAZPI;17778
2014;7;79;2;ARGANZUELA;2005;DELICIAS;26745
2014;7;79;2;ARGANZUELA;2002;ACACIAS;36770
2014;7;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25788
2014;7;79;2;ARGANZUELA;2003;CHOPERA;19962
2014;8;79;2;ARGANZUELA;2004;LEGAZPI;17819
2014;8;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25764
2014;8;79;2;ARGANZUELA;2005;DELICIAS;26757
2014;8;79;2;ARGANZUELA;2003;CHOPERA;19979
2014;8;79;2;ARGANZUELA;2002;ACACIAS;36705
2014;8;79;2;ARGANZUELA;2007;ATOCHA;1100
2014;8;79;2;ARGANZUELA;2001;IMPERIAL;22639
2014;9;79;2;ARGANZUELA;2002;ACACIAS;36743
2014;9;79;2;ARGANZUELA;2007;ATOCHA;1097
2014;9;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25837
2014;9;79;2;ARGANZUELA;2004;LEGAZPI;17861
2014;9;79;2;ARGANZUELA;2001;IMPERIAL;22670
