year;month;districtId;district;neighborhoodId;neighborhood;value
2007;1;2;ARGANZUELA;2003;CHOPERA;22004
2007;1;2;ARGANZUELA;2005;DELICIAS;25929
2007;1;2;ARGANZUELA;2001;IMPERIAL;23146
2007;1;2;ARGANZUELA;2007;ATOCHA;1125
2007;1;2;ARGANZUELA;2006;PALOS DE MOGUER;27874
2007;1;2;ARGANZUELA;2002;ACACIAS;37901
2007;1;2;ARGANZUELA;2004;LEGAZPI;11972
2007;2;2;ARGANZUELA;2006;PALOS DE MOGUER;27946
2007;2;2;ARGANZUELA;2007;ATOCHA;1125
2007;2;2;ARGANZUELA;2003;CHOPERA;22086
2007;2;2;ARGANZUELA;2001;IMPERIAL;23145
2007;2;2;ARGANZUELA;2002;ACACIAS;37962
2007;2;2;ARGANZUELA;2004;LEGAZPI;12133
2007;2;2;ARGANZUELA;2005;DELICIAS;26029
2007;3;2;ARGANZUELA;2005;DELICIAS;25781
2007;3;2;ARGANZUELA;2001;IMPERIAL;23002
2007;3;2;ARGANZUELA;2003;CHOPERA;21860
2007;3;2;ARGANZUELA;2006;PALOS DE MOGUER;27642
2007;3;2;ARGANZUELA;2004;LEGAZPI;12179
2007;3;2;ARGANZUELA;2002;ACACIAS;37706
2007;3;2;ARGANZUELA;2007;ATOCHA;1105
2007;4;2;ARGANZUELA;2004;LEGAZPI;12342
2007;4;2;ARGANZUELA;2003;CHOPERA;21886
2007;4;2;ARGANZUELA;2002;ACACIAS;37707
2007;4;2;ARGANZUELA;2001;IMPERIAL;23012
2007;4;2;ARGANZUELA;2005;DELICIAS;25966
2007;4;2;ARGANZUELA;2007;ATOCHA;1094
2007;4;2;ARGANZUELA;2006;PALOS DE MOGUER;27659
2007;5;2;ARGANZUELA;2003;CHOPERA;21920
2007;5;2;ARGANZUELA;2002;ACACIAS;37761
2007;5;2;ARGANZUELA;2005;DELICIAS;26142
2007;5;2;ARGANZUELA;2004;LEGAZPI;12487
2007;5;2;ARGANZUELA;2001;IMPERIAL;23057
2007;5;2;ARGANZUELA;2006;PALOS DE MOGUER;27746
2007;5;2;ARGANZUELA;2007;ATOCHA;1092
2007;6;2;ARGANZUELA;2003;CHOPERA;21952
2007;6;2;ARGANZUELA;2001;IMPERIAL;23123
2007;6;2;ARGANZUELA;2007;ATOCHA;1091
2007;6;2;ARGANZUELA;2005;DELICIAS;26277
2007;6;2;ARGANZUELA;2004;LEGAZPI;12725
2007;6;2;ARGANZUELA;2006;PALOS DE MOGUER;27857
2007;6;2;ARGANZUELA;2002;ACACIAS;37843
2007;7;2;ARGANZUELA;2005;DELICIAS;26411
2007;7;2;ARGANZUELA;2006;PALOS DE MOGUER;27942
2007;7;2;ARGANZUELA;2004;LEGAZPI;12920
2007;7;2;ARGANZUELA;2007;ATOCHA;1091
2007;7;2;ARGANZUELA;2001;IMPERIAL;23196
2007;7;2;ARGANZUELA;2002;ACACIAS;37922
2007;7;2;ARGANZUELA;2003;CHOPERA;22026
2007;8;2;ARGANZUELA;2005;DELICIAS;26448
2007;8;2;ARGANZUELA;2003;CHOPERA;22051
2007;8;2;ARGANZUELA;2006;PALOS DE MOGUER;27965
2007;8;2;ARGANZUELA;2002;ACACIAS;37946
2007;8;2;ARGANZUELA;2001;IMPERIAL;23194
2007;8;2;ARGANZUELA;2007;ATOCHA;1090
2007;8;2;ARGANZUELA;2004;LEGAZPI;13021
2007;9;2;ARGANZUELA;2004;LEGAZPI;13261
2007;9;2;ARGANZUELA;2007;ATOCHA;1090
2007;9;2;ARGANZUELA;2003;CHOPERA;22020
2007;9;2;ARGANZUELA;2001;IMPERIAL;23230
2007;9;2;ARGANZUELA;2005;DELICIAS;26561
2007;9;2;ARGANZUELA;2002;ACACIAS;38001
2007;9;2;ARGANZUELA;2006;PALOS DE MOGUER;27999
2007;10;2;ARGANZUELA;2001;IMPERIAL;23333
2007;10;2;ARGANZUELA;2005;DELICIAS;26682
2007;10;2;ARGANZUELA;2006;PALOS DE MOGUER;28153
2007;10;2;ARGANZUELA;2007;ATOCHA;1094
2007;10;2;ARGANZUELA;2004;LEGAZPI;13363
2007;10;2;ARGANZUELA;2003;CHOPERA;22123
2007;10;2;ARGANZUELA;2002;ACACIAS;38118
2007;11;2;ARGANZUELA;2002;ACACIAS;38264
2007;11;2;ARGANZUELA;2003;CHOPERA;22254
2007;11;2;ARGANZUELA;2005;DELICIAS;26911
2007;11;2;ARGANZUELA;2004;LEGAZPI;13566
2007;11;2;ARGANZUELA;2001;IMPERIAL;23433
2007;11;2;ARGANZUELA;2007;ATOCHA;1098
2007;11;2;ARGANZUELA;2006;PALOS DE MOGUER;28342
2007;12;2;ARGANZUELA;2002;ACACIAS;38062
2007;12;2;ARGANZUELA;2006;PALOS DE MOGUER;28211
2007;12;2;ARGANZUELA;2001;IMPERIAL;23328
2007;12;2;ARGANZUELA;2004;LEGAZPI;13620
2007;12;2;ARGANZUELA;2003;CHOPERA;22116
2007;12;2;ARGANZUELA;2005;DELICIAS;26779
2007;12;2;ARGANZUELA;2007;ATOCHA;1102
2007;1;21;BARAJAS;21004;TIMON;7845
2007;1;21;BARAJAS;21001;ALAMEDA DE OSUNA;20354
2007;1;21;BARAJAS;21003;CASCO H.BARAJAS;7818
2007;1;21;BARAJAS;21005;CORRALEJOS;5617
2007;1;21;BARAJAS;21002;AEROPUERTO;2190
2007;2;21;BARAJAS;21002;AEROPUERTO;2196
2007;2;21;BARAJAS;21005;CORRALEJOS;5611
2007;2;21;BARAJAS;21001;ALAMEDA DE OSUNA;20393
2007;2;21;BARAJAS;21003;CASCO H.BARAJAS;7838
2007;2;21;BARAJAS;21004;TIMON;7840
2007;3;21;BARAJAS;21001;ALAMEDA DE OSUNA;20327
2007;3;21;BARAJAS;21004;TIMON;7817
2007;3;21;BARAJAS;21005;CORRALEJOS;5633
2007;3;21;BARAJAS;21003;CASCO H.BARAJAS;7753
2007;3;21;BARAJAS;21002;AEROPUERTO;2184
2007;4;21;BARAJAS;21004;TIMON;7846
2007;4;21;BARAJAS;21003;CASCO H.BARAJAS;7767
2007;4;21;BARAJAS;21005;CORRALEJOS;5678
2007;4;21;BARAJAS;21002;AEROPUERTO;2175
2007;4;21;BARAJAS;21001;ALAMEDA DE OSUNA;20326
2007;5;21;BARAJAS;21004;TIMON;7851
