year;townId;name;value
2002;159;Valdemaqueda;630
2002;160;Valdemorillo;7111
2002;161;Valdemoro;34163
2002;162;Valdeolmos-Alalpardo;1893
2002;163;Valdepiélagos;308
2002;164;Valdetorres de Jarama;2344
2002;165;Valdilecha;2041
2002;166;Valverde de Alcalá;315
2002;167;Velilla de San Antonio;8188
2002;168; El Vellón;1184
2002;169;Venturada;986
2002;171;Villa del Prado;4350
2002;170;Villaconejos;2972
2002;172;Villalbilla;5138
2002;173;Villamanrique de Tajo;633
2002;174;Villamanta;1735
2002;175;Villamantilla;363
2002;176;Villanueva de la Cañada;12109
2002;178;Villanueva de Perales;793
2002;177;Villanueva del Pardillo;6415
2002;179;Villar del Olmo;1582
2002;180;Villarejo de Salvanés;5871
2002;181;Villaviciosa de Odón;21461
2002;182;Villavieja del Lozoya;183
2002;183;Zarzalejo;1133
