year;townId;name;value
2015;85;Miraflores de la Sierra;5807
2015;86; El Molar;8036
2015;87; Los Molinos;4349
2015;88;Montejo de la Sierra;374
2015;89;Moraleja de Enmedio;5046
2015;90;Moralzarzal;12213
2015;91;Morata de Tajuña;7453
2015;92;Móstoles;206263
2015;93;Navacerrada;2855
2015;94;Navalafuente;1201
2015;95;Navalagamella;2462
2015;96;Navalcarnero;26672
2015;97;Navarredonda y San Mamés;136
2015;99;Navas del Rey;2628
2015;100;Nuevo Baztán;6098
2015;101;Olmeda de las Fuentes;338
2015;102;Orusco de Tajuña;1260
2015;104;Paracuellos de Jarama;22293
2015;106;Parla;125056
2015;107;Patones;524
2015;108;Pedrezuela;5271
2015;109;Pelayos de la Presa;2455
2015;110;Perales de Tajuña;2871
2015;111;Pezuela de las Torres;783
2015;112;Pinilla del Valle;200
2015;113;Pinto;48660
2015;114;Piñuécar-Gandullas;175
2015;115;Pozuelo de Alarcón;84558
2015;116;Pozuelo del Rey;1071
2015;117;Prádena del Rincón;122
2015;118;Puebla de la Sierra;73
2015;902;Puentes Viejas;644
2015;119;Quijorna;3196
2015;120;Rascafría;1739
2015;121;Redueña;259
2015;122;Ribatejada;707
2015;123;Rivas-Vaciamadrid;81473
2015;124;Robledillo de la Jara;100
2015;125;Robledo de Chavela;3955
2015;126;Robregordo;48
2015;127; Las Rozas de Madrid;93520
2015;128;Rozas de Puerto Real;523
2015;129;San Agustín del Guadalix;12982
2015;130;San Fernando de Henares;40188
2015;131;San Lorenzo de El Escorial;18191
2015;132;San Martín de la Vega;18835
2015;133;San Martín de Valdeiglesias;8463
2015;134;San Sebastián de los Reyes;84944
2015;135;Santa María de la Alameda;1199
2015;136;Santorcaz;849
2015;137; Los Santos de la Humosa;2389
2015;138; La Serna del Monte;86
2015;140;Serranillos del Valle;3994
2015;141;Sevilla la Nueva;8902
2015;143;Somosierra;73
2015;144;Soto del Real;8456
2015;145;Talamanca de Jarama;3371
2015;146;Tielmes;2585
2015;147;Titulcia;1234
2015;148;Torrejón de Ardoz;126934
2015;149;Torrejón de la Calzada;7901
2015;150;Torrejón de Velasco;4224
2015;151;Torrelaguna;4788
2015;152;Torrelodones;23117
2015;153;Torremocha de Jarama;948
2015;154;Torres de la Alameda;7877
2015;903;Tres Cantos;43309
2015;155;Valdaracete;639
2015;156;Valdeavero;1451
2015;157;Valdelaguna;837
2015;158;Valdemanco;922
2015;159;Valdemaqueda;786
2015;160;Valdemorillo;12173
2015;161;Valdemoro;72854
2015;162;Valdeolmos-Alalpardo;3785
2015;163;Valdepiélagos;566
2015;164;Valdetorres de Jarama;4234
2015;165;Valdilecha;2838
2015;166;Valverde de Alcalá;441
2015;167;Velilla de San Antonio;12382
2015;168; El Vellón;1803
2015;169;Venturada;1991
2015;171;Villa del Prado;6414
2015;170;Villaconejos;3405
2015;172;Villalbilla;12351
2015;173;Villamanrique de Tajo;720
2015;174;Villamanta;2525
2015;175;Villamantilla;1292
2015;176;Villanueva de la Cañada;19250
2015;178;Villanueva de Perales;1441
2015;177;Villanueva del Pardillo;16797
2015;179;Villar del Olmo;2058
2015;180;Villarejo de Salvanés;7288
2015;181;Villaviciosa de Odón;27075
2015;182;Villavieja del Lozoya;280
2015;183;Zarzalejo;1546
