year;month;town_id;districtId;district;neighborhoodId;neighborhood;value
2016;1;79;2;ARGANZUELA;2007;ATOCHA;1111
2016;1;79;2;ARGANZUELA;2005;DELICIAS;27243
2016;1;79;2;ARGANZUELA;2002;ACACIAS;36824
2016;1;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25827
2016;1;79;2;ARGANZUELA;2004;LEGAZPI;18515
2016;1;79;2;ARGANZUELA;2001;IMPERIAL;22771
2016;1;79;2;ARGANZUELA;2003;CHOPERA;20014
2016;2;79;2;ARGANZUELA;2002;ACACIAS;36768
2016;2;79;2;ARGANZUELA;2001;IMPERIAL;22721
2016;2;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25697
2016;2;79;2;ARGANZUELA;2003;CHOPERA;20002
2016;2;79;2;ARGANZUELA;2007;ATOCHA;1112
2016;2;79;2;ARGANZUELA;2004;LEGAZPI;18512
2016;2;79;2;ARGANZUELA;2005;DELICIAS;27214
2016;3;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25787
2016;3;79;2;ARGANZUELA;2002;ACACIAS;36793
2016;3;79;2;ARGANZUELA;2007;ATOCHA;1115
2016;3;79;2;ARGANZUELA;2004;LEGAZPI;18579
2016;3;79;2;ARGANZUELA;2001;IMPERIAL;22717
2016;3;79;2;ARGANZUELA;2003;CHOPERA;20027
2016;3;79;2;ARGANZUELA;2005;DELICIAS;27276
2016;4;79;2;ARGANZUELA;2004;LEGAZPI;18645
2016;4;79;2;ARGANZUELA;2007;ATOCHA;1119
2016;4;79;2;ARGANZUELA;2001;IMPERIAL;22752
2016;4;79;2;ARGANZUELA;2003;CHOPERA;20031
2016;4;79;2;ARGANZUELA;2005;DELICIAS;27362
2016;4;79;2;ARGANZUELA;2002;ACACIAS;36848
2016;4;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25834
2016;5;79;2;ARGANZUELA;2007;ATOCHA;1115
2016;5;79;2;ARGANZUELA;2001;IMPERIAL;22710
2016;5;79;2;ARGANZUELA;2004;LEGAZPI;18661
2016;5;79;2;ARGANZUELA;2002;ACACIAS;36753
2016;5;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25709
2016;5;79;2;ARGANZUELA;2003;CHOPERA;19954
2016;5;79;2;ARGANZUELA;2005;DELICIAS;27271
2016;6;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25744
2016;6;79;2;ARGANZUELA;2005;DELICIAS;27305
2016;6;79;2;ARGANZUELA;2004;LEGAZPI;18714
2016;6;79;2;ARGANZUELA;2002;ACACIAS;36786
2016;6;79;2;ARGANZUELA;2007;ATOCHA;1117
2016;6;79;2;ARGANZUELA;2003;CHOPERA;19918
2016;6;79;2;ARGANZUELA;2001;IMPERIAL;22712
2016;7;79;2;ARGANZUELA;2004;LEGAZPI;18733
2016;7;79;2;ARGANZUELA;2001;IMPERIAL;22676
2016;7;79;2;ARGANZUELA;2007;ATOCHA;1114
2016;7;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25698
2016;7;79;2;ARGANZUELA;2005;DELICIAS;27258
2016;7;79;2;ARGANZUELA;2002;ACACIAS;36745
2016;7;79;2;ARGANZUELA;2003;CHOPERA;19879
2016;8;79;2;ARGANZUELA;2003;CHOPERA;19876
2016;8;79;2;ARGANZUELA;2001;IMPERIAL;22708
2016;8;79;2;ARGANZUELA;2004;LEGAZPI;18759
2016;8;79;2;ARGANZUELA;2007;ATOCHA;1115
2016;8;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25727
2016;8;79;2;ARGANZUELA;2005;DELICIAS;27286
2016;8;79;2;ARGANZUELA;2002;ACACIAS;36747
2016;9;79;2;ARGANZUELA;2002;ACACIAS;36705
2016;9;79;2;ARGANZUELA;2007;ATOCHA;1114
2016;9;79;2;ARGANZUELA;2003;CHOPERA;19784
2016;9;79;2;ARGANZUELA;2005;DELICIAS;27191
2016;9;79;2;ARGANZUELA;2004;LEGAZPI;18724
2016;9;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25642
2016;9;79;2;ARGANZUELA;2001;IMPERIAL;22649
2016;10;79;2;ARGANZUELA;2001;IMPERIAL;22683
2016;10;79;2;ARGANZUELA;2002;ACACIAS;36730
2016;10;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25686
2016;10;79;2;ARGANZUELA;2005;DELICIAS;27260
2016;10;79;2;ARGANZUELA;2004;LEGAZPI;18821
2016;10;79;2;ARGANZUELA;2007;ATOCHA;1112
2016;10;79;2;ARGANZUELA;2003;CHOPERA;19822
2016;11;79;2;ARGANZUELA;2007;ATOCHA;1115
2016;11;79;2;ARGANZUELA;2002;ACACIAS;36778
2016;11;79;2;ARGANZUELA;2005;DELICIAS;27323
2016;11;79;2;ARGANZUELA;2001;IMPERIAL;22725
2016;11;79;2;ARGANZUELA;2004;LEGAZPI;18928
2016;11;79;2;ARGANZUELA;2003;CHOPERA;19853
2016;11;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25721
2016;12;79;2;ARGANZUELA;2002;ACACIAS;36756
2016;12;79;2;ARGANZUELA;2004;LEGAZPI;18944
2016;12;79;2;ARGANZUELA;2001;IMPERIAL;22708
2016;12;79;2;ARGANZUELA;2003;CHOPERA;19831
2016;12;79;2;ARGANZUELA;2006;PALOS DE MOGUER;25663
2016;12;79;2;ARGANZUELA;2005;DELICIAS;27318
2016;12;79;2;ARGANZUELA;2007;ATOCHA;1111
2016;1;79;21;BARAJAS;21003;CASCO H.BARAJAS;7346
2016;1;79;21;BARAJAS;21004;TIMON;10628
2016;1;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;19396
2016;1;79;21;BARAJAS;21002;AEROPUERTO;1783
2016;1;79;21;BARAJAS;21005;CORRALEJOS;7359
2016;2;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;19428
