year;month;town_id;districtId;district;neighborhoodId;neighborhood;value
2003;12;79;15;CIUDAD LINEAL;15006;SAN JUAN BAUTISTA;13073
2003;10;79;8;FUENCARRAL-EL PARDO;8001;EL PARDO;4084
2003;10;79;8;FUENCARRAL-EL PARDO;8004;EL PILAR;52971
2003;10;79;8;FUENCARRAL-EL PARDO;8003;PEÑA GRANDE;47255
2003;10;79;8;FUENCARRAL-EL PARDO;8006;VALVERDE;34606
2003;10;79;8;FUENCARRAL-EL PARDO;8005;LA PAZ;38635
2003;10;79;8;FUENCARRAL-EL PARDO;8002;FUENTELARREINA;3515
2003;10;79;8;FUENCARRAL-EL PARDO;8007;MIRASIERRA;27476
2003;10;79;8;FUENCARRAL-EL PARDO;8008;EL GOLOSO;2073
2003;11;79;8;FUENCARRAL-EL PARDO;8008;EL GOLOSO;2089
2003;11;79;8;FUENCARRAL-EL PARDO;8004;EL PILAR;52944
2003;11;79;8;FUENCARRAL-EL PARDO;8005;LA PAZ;38636
2003;11;79;8;FUENCARRAL-EL PARDO;8003;PEÑA GRANDE;47223
2003;11;79;8;FUENCARRAL-EL PARDO;8001;EL PARDO;4084
2003;11;79;8;FUENCARRAL-EL PARDO;8006;VALVERDE;34621
2003;11;79;8;FUENCARRAL-EL PARDO;8002;FUENTELARREINA;3504
2003;11;79;8;FUENCARRAL-EL PARDO;8007;MIRASIERRA;27450
2003;12;79;8;FUENCARRAL-EL PARDO;8003;PEÑA GRANDE;47171
2003;12;79;8;FUENCARRAL-EL PARDO;8008;EL GOLOSO;2118
2003;12;79;8;FUENCARRAL-EL PARDO;8004;EL PILAR;52903
2003;12;79;8;FUENCARRAL-EL PARDO;8001;EL PARDO;4067
2003;12;79;8;FUENCARRAL-EL PARDO;8007;MIRASIERRA;27464
2003;12;79;8;FUENCARRAL-EL PARDO;8005;LA PAZ;38643
2003;12;79;8;FUENCARRAL-EL PARDO;8002;FUENTELARREINA;3510
2003;12;79;8;FUENCARRAL-EL PARDO;8006;VALVERDE;34672
2003;10;79;16;HORTALEZA;16006;VALDEFUENTES;11942
2003;10;79;16;HORTALEZA;16003;CANILLAS;45559
2003;10;79;16;HORTALEZA;16004;PINAR DEL REY;60114
2003;10;79;16;HORTALEZA;16002;PIOVERA;13690
2003;10;79;16;HORTALEZA;16005;APOSTOL SANTIAGO;16522
2003;10;79;16;HORTALEZA;16001;PALOMAS;5105
2003;11;79;16;HORTALEZA;16005;APOSTOL SANTIAGO;16503
2003;11;79;16;HORTALEZA;16004;PINAR DEL REY;60082
2003;11;79;16;HORTALEZA;16006;VALDEFUENTES;12059
2003;11;79;16;HORTALEZA;16001;PALOMAS;5116
2003;11;79;16;HORTALEZA;16002;PIOVERA;13743
2003;11;79;16;HORTALEZA;16003;CANILLAS;45534
2003;12;79;16;HORTALEZA;16006;VALDEFUENTES;12142
2003;12;79;16;HORTALEZA;16003;CANILLAS;45519
2003;12;79;16;HORTALEZA;16002;PIOVERA;13795
2003;12;79;16;HORTALEZA;16001;PALOMAS;5124
2003;12;79;16;HORTALEZA;16004;PINAR DEL REY;60098
2003;12;79;16;HORTALEZA;16005;APOSTOL SANTIAGO;16479
2003;10;79;10;LATINA;10001;LOS CARMENES;16949
2003;10;79;10;LATINA;10003;LUCERO;38273
2003;10;79;10;LATINA;10004;ALUCHE;78512
2003;10;79;10;LATINA;10006;CUATRO VIENTOS;969
2003;10;79;10;LATINA;10007;LAS AGUILAS;59087
2003;10;79;10;LATINA;10005;CAMPAMENTO;20931
2003;10;79;10;LATINA;10002;PUERTA DEL ANGEL;45430
2003;11;79;10;LATINA;10002;PUERTA DEL ANGEL;45437
2003;11;79;10;LATINA;10005;CAMPAMENTO;20981
2003;11;79;10;LATINA;10007;LAS AGUILAS;59045
2003;11;79;10;LATINA;10006;CUATRO VIENTOS;980
2003;11;79;10;LATINA;10004;ALUCHE;78404
2003;11;79;10;LATINA;10003;LUCERO;38286
2003;11;79;10;LATINA;10001;LOS CARMENES;18032
2003;12;79;10;LATINA;10006;CUATRO VIENTOS;972
2003;12;79;10;LATINA;10003;LUCERO;38239
2003;12;79;10;LATINA;10007;LAS AGUILAS;59047
2003;12;79;10;LATINA;10002;PUERTA DEL ANGEL;45370
2003;12;79;10;LATINA;10001;LOS CARMENES;18046
2003;12;79;10;LATINA;10004;ALUCHE;78354
2003;12;79;10;LATINA;10005;CAMPAMENTO;21000
2003;10;79;9;MONCLOA-ARAVACA;9003;CIUDAD UNIVERSITARIA;17080
2003;10;79;9;MONCLOA-ARAVACA;9007;ARAVACA;22491
2003;10;79;9;MONCLOA-ARAVACA;9001;CASA DE CAMPO;14129
2003;10;79;9;MONCLOA-ARAVACA;9004;VALDEZARZA;33179
2003;10;79;9;MONCLOA-ARAVACA;9005;VALDEMARIN;3065
2003;10;79;9;MONCLOA-ARAVACA;9002;ARGUELLES;26575
2003;10;79;9;MONCLOA-ARAVACA;9006;EL PLANTIO;2399
2003;11;79;9;MONCLOA-ARAVACA;9004;VALDEZARZA;33187
2003;11;79;9;MONCLOA-ARAVACA;9006;EL PLANTIO;2415
2003;11;79;9;MONCLOA-ARAVACA;9001;CASA DE CAMPO;14149
2003;11;79;9;MONCLOA-ARAVACA;9005;VALDEMARIN;3064
2003;11;79;9;MONCLOA-ARAVACA;9002;ARGUELLES;26600
2003;11;79;9;MONCLOA-ARAVACA;9003;CIUDAD UNIVERSITARIA;17066
2003;11;79;9;MONCLOA-ARAVACA;9007;ARAVACA;22582
2003;12;79;9;MONCLOA-ARAVACA;9004;VALDEZARZA;33160
2003;12;79;9;MONCLOA-ARAVACA;9005;VALDEMARIN;3070
2003;12;79;9;MONCLOA-ARAVACA;9001;CASA DE CAMPO;14183
2003;12;79;9;MONCLOA-ARAVACA;9006;EL PLANTIO;2406
2003;12;79;9;MONCLOA-ARAVACA;9002;ARGUELLES;26574
2003;12;79;9;MONCLOA-ARAVACA;9007;ARAVACA;22646
2003;12;79;9;MONCLOA-ARAVACA;9003;CIUDAD UNIVERSITARIA;17086
2003;10;79;14;MORATALAZ;14002;HORCAJO;5633
2003;10;79;14;MORATALAZ;14001;PAVONES;10023
2003;10;79;14;MORATALAZ;14003;MARROQUINA;32413
2003;10;79;14;MORATALAZ;14006;VINATEROS;19970
2003;10;79;14;MORATALAZ;14005;FONTARRON;19317
2003;10;79;14;MORATALAZ;14004;MEDIA LEGUA;21205
2003;11;79;14;MORATALAZ;14003;MARROQUINA;32383
2003;11;79;14;MORATALAZ;14002;HORCAJO;5635
2003;11;79;14;MORATALAZ;14004;MEDIA LEGUA;21189
2003;11;79;14;MORATALAZ;14006;VINATEROS;19957
2003;11;79;14;MORATALAZ;14001;PAVONES;10006
2003;11;79;14;MORATALAZ;14005;FONTARRON;19292
2003;12;79;14;MORATALAZ;14002;HORCAJO;5682
2003;12;79;14;MORATALAZ;14003;MARROQUINA;32395
2003;12;79;14;MORATALAZ;14004;MEDIA LEGUA;21175
2003;12;79;14;MORATALAZ;14005;FONTARRON;19289
2003;12;79;14;MORATALAZ;14001;PAVONES;9984
2003;12;79;14;MORATALAZ;14006;VINATEROS;19942
2003;10;79;13;PUENTE DE VALLECAS;13003;PALOMERAS BAJAS;41241
2003;10;79;13;PUENTE DE VALLECAS;13006;NUMANCIA;48870
2003;10;79;13;PUENTE DE VALLECAS;13002;SAN DIEGO;41018
2003;10;79;13;PUENTE DE VALLECAS;13005;PORTAZGO;30718
2003;10;79;13;PUENTE DE VALLECAS;13004;PALOMERAS SURESTE;42748
2003;10;79;13;PUENTE DE VALLECAS;13001;ENTREVIAS;37475
2003;11;79;13;PUENTE DE VALLECAS;13003;PALOMERAS BAJAS;41282
2003;11;79;13;PUENTE DE VALLECAS;13006;NUMANCIA;48924
2003;11;79;13;PUENTE DE VALLECAS;13002;SAN DIEGO;41103
2003;11;79;13;PUENTE DE VALLECAS;13001;ENTREVIAS;37478
2003;11;79;13;PUENTE DE VALLECAS;13005;PORTAZGO;30765
2003;11;79;13;PUENTE DE VALLECAS;13004;PALOMERAS SURESTE;42735
2003;12;79;13;PUENTE DE VALLECAS;13001;ENTREVIAS;37471
2003;12;79;13;PUENTE DE VALLECAS;13005;PORTAZGO;30782
2003;12;79;13;PUENTE DE VALLECAS;13004;PALOMERAS SURESTE;42760
2003;12;79;13;PUENTE DE VALLECAS;13002;SAN DIEGO;41200
2003;12;79;13;PUENTE DE VALLECAS;13003;PALOMERAS BAJAS;41245
2003;12;79;13;PUENTE DE VALLECAS;13006;NUMANCIA;48930
2003;10;79;3;RETIRO;3004;IBIZA;24220
2003;10;79;3;RETIRO;3001;PACIFICO;36915
2003;10;79;3;RETIRO;3006;NIÑO JESUS;16211
2003;10;79;3;RETIRO;3003;ESTRELLA;25592
2003;10;79;3;RETIRO;3002;ADELFAS;16266
2003;10;79;3;RETIRO;3005;LOS JERONIMOS;7945
2003;11;79;3;RETIRO;3003;ESTRELLA;25566
2003;11;79;3;RETIRO;3005;LOS JERONIMOS;7951
2003;11;79;3;RETIRO;3002;ADELFAS;16275
2003;11;79;3;RETIRO;3004;IBIZA;24223
2003;11;79;3;RETIRO;3006;NIÑO JESUS;16211
2003;11;79;3;RETIRO;3001;PACIFICO;36892
2003;12;79;3;RETIRO;3005;LOS JERONIMOS;7956
2003;12;79;3;RETIRO;3004;IBIZA;24186
2003;12;79;3;RETIRO;3003;ESTRELLA;25530
2003;12;79;3;RETIRO;3001;PACIFICO;36914
2003;12;79;3;RETIRO;3002;ADELFAS;16311
2003;12;79;3;RETIRO;3006;NIÑO JESUS;16183
2003;10;79;4;SALAMANCA;4004;GUINDALERA;41459
2003;10;79;4;SALAMANCA;4003;FUENTE DEL BERRO;23317
2003;10;79;4;SALAMANCA;4005;LISTA;22670
2003;10;79;4;SALAMANCA;4006;CASTELLANA;16989
2003;10;79;4;SALAMANCA;4001;RECOLETOS;15893
2003;10;79;4;SALAMANCA;4002;GOYA;32075
2003;11;79;4;SALAMANCA;4006;CASTELLANA;17008
2003;11;79;4;SALAMANCA;4001;RECOLETOS;15900
2003;11;79;4;SALAMANCA;4003;FUENTE DEL BERRO;23310
2003;11;79;4;SALAMANCA;4005;LISTA;22694
2003;11;79;4;SALAMANCA;4002;GOYA;32090
2003;11;79;4;SALAMANCA;4004;GUINDALERA;41432
2003;12;79;4;SALAMANCA;4005;LISTA;22739
2003;12;79;4;SALAMANCA;4002;GOYA;32026
2003;12;79;4;SALAMANCA;4001;RECOLETOS;15930
2003;12;79;4;SALAMANCA;4003;FUENTE DEL BERRO;23325
2003;12;79;4;SALAMANCA;4004;GUINDALERA;41442
2003;12;79;4;SALAMANCA;4006;CASTELLANA;17016
2003;10;79;20;SAN BLAS-CANILLEJAS;20001;SIMANCAS;24407
2003;10;79;20;SAN BLAS-CANILLEJAS;20002;HELLIN;9996
2003;10;79;20;SAN BLAS-CANILLEJAS;20004;ARCOS;23822
2003;10;79;20;SAN BLAS-CANILLEJAS;20003;AMPOSTA;9136
2003;10;79;20;SAN BLAS-CANILLEJAS;20005;ROSAS;28444
2003;10;79;20;SAN BLAS-CANILLEJAS;20006;REJAS;6955
2003;10;79;20;SAN BLAS-CANILLEJAS;20008;EL SALVADOR;12499
2003;10;79;20;SAN BLAS-CANILLEJAS;20007;CANILLEJAS;31653
2003;11;79;20;SAN BLAS-CANILLEJAS;20001;SIMANCAS;24544
2003;11;79;20;SAN BLAS-CANILLEJAS;20007;CANILLEJAS;31661
2003;11;79;20;SAN BLAS-CANILLEJAS;20008;EL SALVADOR;12490
2003;11;79;20;SAN BLAS-CANILLEJAS;20005;ROSAS;28539
2003;11;79;20;SAN BLAS-CANILLEJAS;20003;AMPOSTA;9111
2003;11;79;20;SAN BLAS-CANILLEJAS;20004;ARCOS;23881
2003;11;79;20;SAN BLAS-CANILLEJAS;20002;HELLIN;9991
2003;11;79;20;SAN BLAS-CANILLEJAS;20006;REJAS;7004
2003;12;79;20;SAN BLAS-CANILLEJAS;20004;ARCOS;23916
2003;12;79;20;SAN BLAS-CANILLEJAS;20001;SIMANCAS;24644
2003;12;79;20;SAN BLAS-CANILLEJAS;20008;EL SALVADOR;12511
2003;12;79;20;SAN BLAS-CANILLEJAS;20002;HELLIN;9960
2003;12;79;20;SAN BLAS-CANILLEJAS;20006;REJAS;7089
2003;12;79;20;SAN BLAS-CANILLEJAS;20003;AMPOSTA;9141
2003;12;79;20;SAN BLAS-CANILLEJAS;20005;ROSAS;28682
2003;12;79;20;SAN BLAS-CANILLEJAS;20007;CANILLEJAS;31726
2003;10;79;6;TETUAN;6003;CASTILLEJOS;20898
2003;10;79;6;TETUAN;6006;BERRUGUETE;22944
2003;10;79;6;TETUAN;6001;BELLAS VISTAS;29625
2003;10;79;6;TETUAN;6005;VALDEACEDERAS;23303
2003;10;79;6;TETUAN;6004;ALMENARA;18944
2003;10;79;6;TETUAN;6002;CUATRO CAMINOS;36180
2003;11;79;6;TETUAN;6001;BELLAS VISTAS;29646
2003;11;79;6;TETUAN;6005;VALDEACEDERAS;23353
2003;11;79;6;TETUAN;6003;CASTILLEJOS;20916
2003;11;79;6;TETUAN;6006;BERRUGUETE;22993
2003;11;79;6;TETUAN;6002;CUATRO CAMINOS;36294
2003;11;79;6;TETUAN;6004;ALMENARA;18967
2003;12;79;6;TETUAN;6004;ALMENARA;18949
2003;12;79;6;TETUAN;6003;CASTILLEJOS;20885
2003;12;79;6;TETUAN;6001;BELLAS VISTAS;29606
2003;12;79;6;TETUAN;6006;BERRUGUETE;22974
2003;12;79;6;TETUAN;6005;VALDEACEDERAS;23371
2003;12;79;6;TETUAN;6002;CUATRO CAMINOS;36269
2003;10;79;12;USERA;12003;SAN FERMIN;19166
2003;10;79;12;USERA;12006;ZOFIO;14539
2003;10;79;12;USERA;12002;ORCASUR;11716
2003;10;79;12;USERA;12007;PRADOLONGO;16909
2003;10;79;12;USERA;12004;ALMENDRALES;19079
2003;10;79;12;USERA;12005;MOSCARDO;27050
2003;10;79;12;USERA;12001;ORCASITAS;20572
2003;11;79;12;USERA;12001;ORCASITAS;20637
2003;11;79;12;USERA;12003;SAN FERMIN;19294
2003;11;79;12;USERA;12005;MOSCARDO;27067
2003;11;79;12;USERA;12004;ALMENDRALES;19144
2003;11;79;12;USERA;12002;ORCASUR;11749
2003;11;79;12;USERA;12006;ZOFIO;14562
2003;11;79;12;USERA;12007;PRADOLONGO;17002
2003;12;79;12;USERA;12002;ORCASUR;11769
2003;12;79;12;USERA;12007;PRADOLONGO;17061
2003;12;79;12;USERA;12006;ZOFIO;14594
2003;12;79;12;USERA;12001;ORCASITAS;20692
2003;12;79;12;USERA;12004;ALMENDRALES;19193
2003;12;79;12;USERA;12003;SAN FERMIN;19394
2003;12;79;12;USERA;12005;MOSCARDO;27103
2003;10;79;19;VICALVARO;19001;CASCO H.VICALVARO;40827
2003;10;79;19;VICALVARO;19002;VALDEBERNARDO;20032
2003;11;79;19;VICALVARO;19002;VALDEBERNARDO;20036
2003;11;79;19;VICALVARO;19001;CASCO H.VICALVARO;41033
2003;12;79;19;VICALVARO;19001;CASCO H.VICALVARO;41290
2003;12;79;19;VICALVARO;19002;VALDEBERNARDO;20019
2003;10;79;18;VILLA DE VALLECAS;18002;SANTA EUGENIA;27751
2003;10;79;18;VILLA DE VALLECAS;18001;CASCO H.VALLECAS;37470
2003;11;79;18;VILLA DE VALLECAS;18002;SANTA EUGENIA;27711
2003;11;79;18;VILLA DE VALLECAS;18001;CASCO H.VALLECAS;37576
2003;12;79;18;VILLA DE VALLECAS;18002;SANTA EUGENIA;27733
2003;12;79;18;VILLA DE VALLECAS;18001;CASCO H.VALLECAS;37670
2003;10;79;17;VILLAVERDE;17001;VILLAVERDE ALTO C.H.;43286
2003;10;79;17;VILLAVERDE;17005;LOS ANGELES;34547
2003;10;79;17;VILLAVERDE;17002;SAN CRISTOBAL;16067
2003;10;79;17;VILLAVERDE;17004;LOS ROSALES;36247
2003;10;79;17;VILLAVERDE;17003;BUTARQUE;10088
2003;11;79;17;VILLAVERDE;17004;LOS ROSALES;36384
2003;11;79;17;VILLAVERDE;17005;LOS ANGELES;34584
2003;11;79;17;VILLAVERDE;17002;SAN CRISTOBAL;16075
2003;11;79;17;VILLAVERDE;17001;VILLAVERDE ALTO C.H.;43275
2003;11;79;17;VILLAVERDE;17003;BUTARQUE;10284
2003;12;79;17;VILLAVERDE;17005;LOS ANGELES;34587
2003;12;79;17;VILLAVERDE;17002;SAN CRISTOBAL;16093
2003;12;79;17;VILLAVERDE;17003;BUTARQUE;10446
2003;12;79;17;VILLAVERDE;17001;VILLAVERDE ALTO C.H.;43322
2003;12;79;17;VILLAVERDE;17004;LOS ROSALES;36553
