year,month,district,zone,value
2020,6,BARAJAS,ALAMEDA DE OSUNA,19834
2020,6,BARAJAS,CORRALEJOS,7778
2020,6,BARAJAS,CASCO H.BARAJAS,7671
2020,6,BARAJAS,AEROPUERTO,1926
2020,7,BARAJAS,CORRALEJOS,7742
2020,7,BARAJAS,CASCO H.BARAJAS,7613
2020,7,BARAJAS,TIMON,13141
2020,7,BARAJAS,AEROPUERTO,1933
2020,7,BARAJAS,ALAMEDA DE OSUNA,19808
2020,8,BARAJAS,ALAMEDA DE OSUNA,19772
2020,8,BARAJAS,AEROPUERTO,1930
2020,8,BARAJAS,CORRALEJOS,7751
2020,8,BARAJAS,TIMON,13196
2020,8,BARAJAS,CASCO H.BARAJAS,7595
2020,9,BARAJAS,CORRALEJOS,7729
2020,9,BARAJAS,AEROPUERTO,1918
2020,9,BARAJAS,TIMON,13268
2020,9,BARAJAS,ALAMEDA DE OSUNA,19771
2020,9,BARAJAS,CASCO H.BARAJAS,7542
2020,10,BARAJAS,TIMON,13310
2020,10,BARAJAS,CASCO H.BARAJAS,7536
2020,10,BARAJAS,AEROPUERTO,1922
2020,10,BARAJAS,CORRALEJOS,7745
2020,10,BARAJAS,ALAMEDA DE OSUNA,19811
2020,11,BARAJAS,CASCO H.BARAJAS,7548
2020,11,BARAJAS,CORRALEJOS,7718
2020,11,BARAJAS,AEROPUERTO,1923
2020,11,BARAJAS,ALAMEDA DE OSUNA,19737
2020,11,BARAJAS,TIMON,13359
2020,12,BARAJAS,CORRALEJOS,7690
2020,12,BARAJAS,AEROPUERTO,1924
2020,12,BARAJAS,ALAMEDA DE OSUNA,19751
2020,12,BARAJAS,TIMON,13366
2020,12,BARAJAS,CASCO H.BARAJAS,7540
2020,1,CARABANCHEL,VISTA ALEGRE,47757
2020,1,CARABANCHEL,OPAÑEL,33857
2020,1,CARABANCHEL,BUENAVISTA,48274
2020,1,CARABANCHEL,SAN ISIDRO,40247
2020,1,CARABANCHEL,ABRANTES,32145
2020,1,CARABANCHEL,COMILLAS,23040
2020,1,CARABANCHEL,PUERTA BONITA,36157
2020,2,CARABANCHEL,OPAÑEL,33907
2020,2,CARABANCHEL,PUERTA BONITA,36389
2020,2,CARABANCHEL,ABRANTES,32153
2020,2,CARABANCHEL,SAN ISIDRO,40288
2020,2,CARABANCHEL,COMILLAS,23099
2020,2,CARABANCHEL,VISTA ALEGRE,47855
2020,2,CARABANCHEL,BUENAVISTA,48325
2020,3,CARABANCHEL,BUENAVISTA,48320
2020,3,CARABANCHEL,ABRANTES,32175
2020,3,CARABANCHEL,PUERTA BONITA,36350
2020,3,CARABANCHEL,OPAÑEL,33957
2020,3,CARABANCHEL,COMILLAS,23067
2020,3,CARABANCHEL,SAN ISIDRO,40313
2020,3,CARABANCHEL,VISTA ALEGRE,47822
2020,4,CARABANCHEL,VISTA ALEGRE,47715
2020,4,CARABANCHEL,BUENAVISTA,48316
2020,4,CARABANCHEL,PUERTA BONITA,36268
2020,4,CARABANCHEL,ABRANTES,32113
2020,4,CARABANCHEL,COMILLAS,23010
2020,4,CARABANCHEL,OPAÑEL,33936
2020,4,CARABANCHEL,SAN ISIDRO,40249
2020,5,CARABANCHEL,ABRANTES,32127
2020,5,CARABANCHEL,SAN ISIDRO,40291
2020,5,CARABANCHEL,OPAÑEL,33965
2020,5,CARABANCHEL,VISTA ALEGRE,47754
2020,5,CARABANCHEL,COMILLAS,23040
2020,5,CARABANCHEL,BUENAVISTA,48375
2020,5,CARABANCHEL,PUERTA BONITA,36304
2020,6,CARABANCHEL,BUENAVISTA,48284
2020,6,CARABANCHEL,ABRANTES,31994
2020,6,CARABANCHEL,OPAÑEL,33875
2020,6,CARABANCHEL,VISTA ALEGRE,47467
2020,6,CARABANCHEL,PUERTA BONITA,36100
2020,6,CARABANCHEL,SAN ISIDRO,40078
2020,6,CARABANCHEL,COMILLAS,23000
2020,7,CARABANCHEL,PUERTA BONITA,36103
2020,7,CARABANCHEL,COMILLAS,22998
2020,7,CARABANCHEL,ABRANTES,31994
2020,7,CARABANCHEL,VISTA ALEGRE,47411
2020,7,CARABANCHEL,BUENAVISTA,48300
2020,7,CARABANCHEL,SAN ISIDRO,40083
2020,7,CARABANCHEL,OPAÑEL,33885
2020,8,CARABANCHEL,OPAÑEL,33888
2020,8,CARABANCHEL,VISTA ALEGRE,47479
2020,8,CARABANCHEL,COMILLAS,22981
2020,8,CARABANCHEL,SAN ISIDRO,40049
2020,8,CARABANCHEL,PUERTA BONITA,36123
2020,8,CARABANCHEL,ABRANTES,31972
2020,8,CARABANCHEL,BUENAVISTA,48335
2020,9,CARABANCHEL,OPAÑEL,33856
2020,9,CARABANCHEL,COMILLAS,22878
2020,9,CARABANCHEL,SAN ISIDRO,39972
2020,9,CARABANCHEL,ABRANTES,31910
2020,9,CARABANCHEL,VISTA ALEGRE,47361
2020,9,CARABANCHEL,PUERTA BONITA,36050
2020,9,CARABANCHEL,BUENAVISTA,48214
2020,10,CARABANCHEL,BUENAVISTA,48233
2020,10,CARABANCHEL,OPAÑEL,33972
2020,10,CARABANCHEL,SAN ISIDRO,39977
2020,10,CARABANCHEL,PUERTA BONITA,36127
2020,10,CARABANCHEL,VISTA ALEGRE,47431
2020,10,CARABANCHEL,COMILLAS,22863
2020,10,CARABANCHEL,ABRANTES,31830
2020,11,CARABANCHEL,COMILLAS,22896
2020,11,CARABANCHEL,PUERTA BONITA,36103
2020,11,CARABANCHEL,SAN ISIDRO,39958
2020,11,CARABANCHEL,VISTA ALEGRE,47370
2020,11,CARABANCHEL,OPAÑEL,33918
2020,11,CARABANCHEL,ABRANTES,31703
2020,11,CARABANCHEL,BUENAVISTA,48197
2020,12,CARABANCHEL,COMILLAS,22820
2020,12,CARABANCHEL,SAN ISIDRO,39889
2020,12,CARABANCHEL,ABRANTES,31664
2020,12,CARABANCHEL,VISTA ALEGRE,47261
2020,12,CARABANCHEL,OPAÑEL,33834
2020,12,CARABANCHEL,PUERTA BONITA,36095
2020,12,CARABANCHEL,BUENAVISTA,48194
2020,1,CENTRO,CORTES,10760
2020,1,CENTRO,EMBAJADORES,47151
2020,1,CENTRO,SOL,7665
2020,1,CENTRO,JUSTICIA,18072
2020,1,CENTRO,UNIVERSIDAD,33434
2020,1,CENTRO,PALACIO,23708
2020,2,CENTRO,UNIVERSIDAD,33547
2020,2,CENTRO,PALACIO,23779
2020,2,CENTRO,SOL,7658
2020,2,CENTRO,EMBAJADORES,47277
2020,2,CENTRO,JUSTICIA,18141
2020,2,CENTRO,CORTES,10768
2020,3,CENTRO,PALACIO,23801
2020,3,CENTRO,SOL,7655
2020,3,CENTRO,CORTES,10752
2020,3,CENTRO,EMBAJADORES,47244
2020,3,CENTRO,JUSTICIA,18121
2020,3,CENTRO,UNIVERSIDAD,33545
2020,4,CENTRO,JUSTICIA,18107
2020,4,CENTRO,PALACIO,23777
2020,4,CENTRO,CORTES,10720
2020,4,CENTRO,SOL,7640
2020,4,CENTRO,UNIVERSIDAD,33519
2020,4,CENTRO,EMBAJADORES,47197
2020,5,CENTRO,PALACIO,23832
2020,5,CENTRO,CORTES,10724
2020,5,CENTRO,JUSTICIA,18138
2020,5,CENTRO,EMBAJADORES,47258
2020,5,CENTRO,UNIVERSIDAD,33555
2020,5,CENTRO,SOL,7653
2020,6,CENTRO,UNIVERSIDAD,33373
2020,6,CENTRO,JUSTICIA,18031
2020,6,CENTRO,PALACIO,23670
2020,6,CENTRO,CORTES,10635
2020,6,CENTRO,EMBAJADORES,47022
2020,6,CENTRO,SOL,7629
2020,7,CENTRO,SOL,7687
2020,7,CENTRO,CORTES,10667
2020,7,CENTRO,EMBAJADORES,47155
2020,7,CENTRO,UNIVERSIDAD,33368
2020,7,CENTRO,JUSTICIA,18032
2020,7,CENTRO,PALACIO,23677
2020,8,CENTRO,JUSTICIA,18049
2020,8,CENTRO,SOL,7728
2020,8,CENTRO,EMBAJADORES,47238
2020,8,CENTRO,UNIVERSIDAD,33389
2020,8,CENTRO,CORTES,10700
2020,8,CENTRO,PALACIO,23697
2020,9,CENTRO,EMBAJADORES,47163
2020,9,CENTRO,JUSTICIA,18037
2020,9,CENTRO,CORTES,10655
2020,9,CENTRO,SOL,7791
2020,9,CENTRO,PALACIO,23664
2020,9,CENTRO,UNIVERSIDAD,33335
2020,10,CENTRO,CORTES,10763
2020,10,CENTRO,PALACIO,23691
2020,10,CENTRO,EMBAJADORES,47460
2020,10,CENTRO,JUSTICIA,18179
2020,10,CENTRO,SOL,7914
2020,10,CENTRO,UNIVERSIDAD,33527
2020,11,CENTRO,EMBAJADORES,47520
2020,11,CENTRO,SOL,8008
2020,11,CENTRO,PALACIO,23742
2020,11,CENTRO,UNIVERSIDAD,33595
2020,11,CENTRO,CORTES,10807
2020,11,CENTRO,JUSTICIA,18271
2020,12,CENTRO,JUSTICIA,18304
2020,12,CENTRO,UNIVERSIDAD,33580
2020,12,CENTRO,CORTES,10846
2020,12,CENTRO,SOL,8046
2020,12,CENTRO,EMBAJADORES,47528
2020,12,CENTRO,PALACIO,23729
2020,1,CHAMARTIN,CASTILLA,17316
2020,1,CHAMARTIN,CIUDAD JARDIN,18970
2020,1,CHAMARTIN,EL VISO,17486
2020,1,CHAMARTIN,HISPANOAMERICA,32201
2020,1,CHAMARTIN,PROSPERIDAD,37041
2020,1,CHAMARTIN,NUEVA ESPAÑA,25105
2020,2,CHAMARTIN,CIUDAD JARDIN,18973
2020,2,CHAMARTIN,NUEVA ESPAÑA,25112
2020,2,CHAMARTIN,EL VISO,17502
2020,2,CHAMARTIN,CASTILLA,17303
2020,2,CHAMARTIN,PROSPERIDAD,37018
2020,2,CHAMARTIN,HISPANOAMERICA,32181
2020,3,CHAMARTIN,EL VISO,17501
2020,3,CHAMARTIN,HISPANOAMERICA,32175
2020,3,CHAMARTIN,PROSPERIDAD,36982
2020,3,CHAMARTIN,CASTILLA,17283
2020,3,CHAMARTIN,CIUDAD JARDIN,18965
2020,3,CHAMARTIN,NUEVA ESPAÑA,25135
2020,4,CHAMARTIN,HISPANOAMERICA,32152
2020,4,CHAMARTIN,CIUDAD JARDIN,18930
2020,4,CHAMARTIN,NUEVA ESPAÑA,25118
2020,4,CHAMARTIN,PROSPERIDAD,36958
2020,4,CHAMARTIN,CASTILLA,17294
2020,4,CHAMARTIN,EL VISO,17486
2020,5,CHAMARTIN,CASTILLA,17317
2020,5,CHAMARTIN,HISPANOAMERICA,32153
2020,5,CHAMARTIN,EL VISO,17485
2020,5,CHAMARTIN,NUEVA ESPAÑA,25129
2020,5,CHAMARTIN,CIUDAD JARDIN,18933
2020,5,CHAMARTIN,PROSPERIDAD,37007
2020,6,CHAMARTIN,HISPANOAMERICA,32065
2020,6,CHAMARTIN,PROSPERIDAD,36819
2020,6,CHAMARTIN,EL VISO,17443
2020,6,CHAMARTIN,NUEVA ESPAÑA,25011
2020,6,CHAMARTIN,CIUDAD JARDIN,18847
2020,6,CHAMARTIN,CASTILLA,17282
2020,7,CHAMARTIN,NUEVA ESPAÑA,24949
2020,7,CHAMARTIN,PROSPERIDAD,36811
2020,7,CHAMARTIN,CIUDAD JARDIN,18801
2020,7,CHAMARTIN,HISPANOAMERICA,32010
2020,7,CHAMARTIN,EL VISO,17424
2020,7,CHAMARTIN,CASTILLA,17280
2020,8,CHAMARTIN,HISPANOAMERICA,32001
2020,8,CHAMARTIN,CASTILLA,17290
2020,8,CHAMARTIN,CIUDAD JARDIN,18803
2020,8,CHAMARTIN,PROSPERIDAD,36747
2020,8,CHAMARTIN,NUEVA ESPAÑA,24917
2020,8,CHAMARTIN,EL VISO,17409
2020,9,CHAMARTIN,PROSPERIDAD,36682
2020,9,CHAMARTIN,CIUDAD JARDIN,18756
2020,9,CHAMARTIN,HISPANOAMERICA,31932
2020,9,CHAMARTIN,NUEVA ESPAÑA,24839
2020,9,CHAMARTIN,EL VISO,17389
2020,9,CHAMARTIN,CASTILLA,17279
2020,10,CHAMARTIN,NUEVA ESPAÑA,24834
2020,10,CHAMARTIN,EL VISO,17450
2020,10,CHAMARTIN,PROSPERIDAD,36724
2020,10,CHAMARTIN,HISPANOAMERICA,31932
2020,10,CHAMARTIN,CIUDAD JARDIN,18775
2020,10,CHAMARTIN,CASTILLA,17250
2020,11,CHAMARTIN,HISPANOAMERICA,31777
2020,11,CHAMARTIN,CIUDAD JARDIN,18695
2020,11,CHAMARTIN,PROSPERIDAD,36640
2020,11,CHAMARTIN,EL VISO,17451
2020,11,CHAMARTIN,NUEVA ESPAÑA,24850
2020,11,CHAMARTIN,CASTILLA,17151
2020,12,CHAMARTIN,PROSPERIDAD,36499
2020,12,CHAMARTIN,CASTILLA,17180
2020,12,CHAMARTIN,NUEVA ESPAÑA,24791
2020,12,CHAMARTIN,EL VISO,17405
2020,12,CHAMARTIN,HISPANOAMERICA,31771
2020,12,CHAMARTIN,CIUDAD JARDIN,18690
2020,1,CHAMBERI,VALLEHERMOSO,20480
2020,1,CHAMBERI,TRAFALGAR,25117
2020,1,CHAMBERI,ARAPILES,24770
2020,1,CHAMBERI,RIOS ROSAS,27671
2020,1,CHAMBERI,ALMAGRO,19900
2020,1,CHAMBERI,GAZTAMBIDE,23446
2020,2,CHAMBERI,VALLEHERMOSO,20506
2020,2,CHAMBERI,GAZTAMBIDE,23465
2020,2,CHAMBERI,TRAFALGAR,25170
2020,2,CHAMBERI,RIOS ROSAS,27703
2020,2,CHAMBERI,ALMAGRO,19894
2020,2,CHAMBERI,ARAPILES,24775
2020,3,CHAMBERI,GAZTAMBIDE,23420
2020,3,CHAMBERI,VALLEHERMOSO,20461
2020,3,CHAMBERI,ARAPILES,24779
2020,3,CHAMBERI,ALMAGRO,19889
2020,3,CHAMBERI,TRAFALGAR,25160
2020,3,CHAMBERI,RIOS ROSAS,27707
2020,4,CHAMBERI,GAZTAMBIDE,23379
2020,4,CHAMBERI,VALLEHERMOSO,20431
2020,4,CHAMBERI,TRAFALGAR,25134
2020,4,CHAMBERI,ARAPILES,24772
2020,4,CHAMBERI,ALMAGRO,19885
2020,4,CHAMBERI,RIOS ROSAS,27653
2020,5,CHAMBERI,ALMAGRO,19854
2020,5,CHAMBERI,TRAFALGAR,25131
2020,5,CHAMBERI,VALLEHERMOSO,20436
2020,5,CHAMBERI,ARAPILES,24789
2020,5,CHAMBERI,GAZTAMBIDE,23392
2020,5,CHAMBERI,RIOS ROSAS,27655
2020,6,CHAMBERI,GAZTAMBIDE,23228
2020,6,CHAMBERI,VALLEHERMOSO,20373
2020,6,CHAMBERI,ARAPILES,24660
2020,6,CHAMBERI,ALMAGRO,19722
2020,6,CHAMBERI,RIOS ROSAS,27539
2020,6,CHAMBERI,TRAFALGAR,24994
2020,7,CHAMBERI,ALMAGRO,19705
2020,7,CHAMBERI,RIOS ROSAS,27508
2020,7,CHAMBERI,GAZTAMBIDE,23214
2020,7,CHAMBERI,TRAFALGAR,24935
2020,7,CHAMBERI,ARAPILES,24604
2020,7,CHAMBERI,VALLEHERMOSO,20296
2020,8,CHAMBERI,RIOS ROSAS,27468
2020,8,CHAMBERI,ALMAGRO,19707
2020,8,CHAMBERI,GAZTAMBIDE,23191
2020,8,CHAMBERI,VALLEHERMOSO,20258
2020,8,CHAMBERI,TRAFALGAR,24886
2020,8,CHAMBERI,ARAPILES,24561
2020,9,CHAMBERI,RIOS ROSAS,27444
2020,9,CHAMBERI,VALLEHERMOSO,20268
2020,9,CHAMBERI,ARAPILES,24508
2020,9,CHAMBERI,ALMAGRO,19685
2020,9,CHAMBERI,TRAFALGAR,24847
2020,9,CHAMBERI,GAZTAMBIDE,23178
2020,10,CHAMBERI,VALLEHERMOSO,20288
2020,10,CHAMBERI,ARAPILES,24507
2020,10,CHAMBERI,GAZTAMBIDE,23155
2020,10,CHAMBERI,ALMAGRO,19742
2020,10,CHAMBERI,TRAFALGAR,24866
2020,10,CHAMBERI,RIOS ROSAS,27460
2020,11,CHAMBERI,RIOS ROSAS,27404
2020,11,CHAMBERI,ARAPILES,24447
2020,11,CHAMBERI,GAZTAMBIDE,23087
2020,11,CHAMBERI,TRAFALGAR,24783
2020,11,CHAMBERI,VALLEHERMOSO,20264
2020,11,CHAMBERI,ALMAGRO,19687
2020,12,CHAMBERI,RIOS ROSAS,27352
2020,12,CHAMBERI,TRAFALGAR,24752
2020,12,CHAMBERI,ARAPILES,24377
2020,12,CHAMBERI,GAZTAMBIDE,23067
2020,12,CHAMBERI,ALMAGRO,19655
2020,12,CHAMBERI,VALLEHERMOSO,20188
2020,1,CIUDAD LINEAL,SAN PASCUAL,18162
2020,1,CIUDAD LINEAL,COLINA,6552
2020,1,CIUDAD LINEAL,CONCEPCION,21231
2020,1,CIUDAD LINEAL,ATALAYA,1566
2020,1,CIUDAD LINEAL,SAN JUAN BAUTISTA,12760
2020,1,CIUDAD LINEAL,QUINTANA,25249
2020,1,CIUDAD LINEAL,VENTAS,49148
2020,1,CIUDAD LINEAL,COSTILLARES,22336
2020,1,CIUDAD LINEAL,PUEBLO NUEVO,63794
2020,2,CIUDAD LINEAL,SAN PASCUAL,18149
2020,2,CIUDAD LINEAL,SAN JUAN BAUTISTA,12753
2020,2,CIUDAD LINEAL,QUINTANA,25235
2020,2,CIUDAD LINEAL,COSTILLARES,22320
2020,2,CIUDAD LINEAL,COLINA,6539
2020,2,CIUDAD LINEAL,VENTAS,49198
2020,2,CIUDAD LINEAL,ATALAYA,1556
2020,2,CIUDAD LINEAL,CONCEPCION,21279
2020,2,CIUDAD LINEAL,PUEBLO NUEVO,63930
2020,3,CIUDAD LINEAL,PUEBLO NUEVO,63902
2020,3,CIUDAD LINEAL,SAN PASCUAL,18150
2020,3,CIUDAD LINEAL,VENTAS,49157
2020,3,CIUDAD LINEAL,COLINA,6536
2020,3,CIUDAD LINEAL,CONCEPCION,21286
2020,3,CIUDAD LINEAL,SAN JUAN BAUTISTA,12737
2020,3,CIUDAD LINEAL,QUINTANA,25251
2020,3,CIUDAD LINEAL,ATALAYA,1555
2020,3,CIUDAD LINEAL,COSTILLARES,22337
2020,4,CIUDAD LINEAL,VENTAS,49090
2020,4,CIUDAD LINEAL,COSTILLARES,22341
2020,4,CIUDAD LINEAL,SAN JUAN BAUTISTA,12743
2020,4,CIUDAD LINEAL,QUINTANA,25239
2020,4,CIUDAD LINEAL,ATALAYA,1557
2020,4,CIUDAD LINEAL,COLINA,6523
2020,4,CIUDAD LINEAL,CONCEPCION,21256
2020,4,CIUDAD LINEAL,SAN PASCUAL,18126
2020,4,CIUDAD LINEAL,PUEBLO NUEVO,63847
2020,5,CIUDAD LINEAL,ATALAYA,1552
2020,5,CIUDAD LINEAL,PUEBLO NUEVO,63905
2020,5,CIUDAD LINEAL,SAN JUAN BAUTISTA,12744
2020,5,CIUDAD LINEAL,VENTAS,49139
2020,5,CIUDAD LINEAL,SAN PASCUAL,18135
2020,5,CIUDAD LINEAL,COSTILLARES,22324
2020,5,CIUDAD LINEAL,QUINTANA,25253
2020,5,CIUDAD LINEAL,CONCEPCION,21282
2020,5,CIUDAD LINEAL,COLINA,6510
2020,6,CIUDAD LINEAL,CONCEPCION,21211
2020,6,CIUDAD LINEAL,COSTILLARES,22247
2020,6,CIUDAD LINEAL,SAN PASCUAL,18087
2020,6,CIUDAD LINEAL,QUINTANA,25170
2020,6,CIUDAD LINEAL,SAN JUAN BAUTISTA,12697
2020,6,CIUDAD LINEAL,ATALAYA,1545
2020,6,CIUDAD LINEAL,PUEBLO NUEVO,63747
2020,6,CIUDAD LINEAL,VENTAS,48918
2020,6,CIUDAD LINEAL,COLINA,6491
2020,7,CIUDAD LINEAL,VENTAS,48862
2020,7,CIUDAD LINEAL,CONCEPCION,21139
2020,7,CIUDAD LINEAL,SAN JUAN BAUTISTA,12653
2020,7,CIUDAD LINEAL,COSTILLARES,22198
2020,7,CIUDAD LINEAL,QUINTANA,25132
2020,7,CIUDAD LINEAL,PUEBLO NUEVO,63660
2020,7,CIUDAD LINEAL,SAN PASCUAL,18029
2020,7,CIUDAD LINEAL,ATALAYA,1554
2020,7,CIUDAD LINEAL,COLINA,6459
2020,8,CIUDAD LINEAL,SAN JUAN BAUTISTA,12651
2020,8,CIUDAD LINEAL,PUEBLO NUEVO,63589
2020,8,CIUDAD LINEAL,VENTAS,48843
2020,8,CIUDAD LINEAL,QUINTANA,25096
2020,8,CIUDAD LINEAL,COLINA,6433
2020,8,CIUDAD LINEAL,CONCEPCION,21099
2020,8,CIUDAD LINEAL,COSTILLARES,22166
2020,8,CIUDAD LINEAL,ATALAYA,1556
2020,8,CIUDAD LINEAL,SAN PASCUAL,18007
2020,9,CIUDAD LINEAL,SAN JUAN BAUTISTA,12636
2020,9,CIUDAD LINEAL,PUEBLO NUEVO,63454
2020,9,CIUDAD LINEAL,VENTAS,48752
2020,9,CIUDAD LINEAL,QUINTANA,24962
2020,9,CIUDAD LINEAL,COLINA,6390
2020,9,CIUDAD LINEAL,COSTILLARES,22158
2020,9,CIUDAD LINEAL,CONCEPCION,21073
2020,9,CIUDAD LINEAL,SAN PASCUAL,17975
2020,9,CIUDAD LINEAL,ATALAYA,1555
2020,10,CIUDAD LINEAL,QUINTANA,24903
2020,10,CIUDAD LINEAL,COLINA,6393
2020,10,CIUDAD LINEAL,SAN PASCUAL,17983
2020,10,CIUDAD LINEAL,VENTAS,48686
2020,10,CIUDAD LINEAL,SAN JUAN BAUTISTA,12588
2020,10,CIUDAD LINEAL,PUEBLO NUEVO,63456
2020,10,CIUDAD LINEAL,COSTILLARES,22135
2020,10,CIUDAD LINEAL,ATALAYA,1561
2020,10,CIUDAD LINEAL,CONCEPCION,21020
2020,11,CIUDAD LINEAL,COSTILLARES,22120
2020,11,CIUDAD LINEAL,ATALAYA,1566
2020,11,CIUDAD LINEAL,PUEBLO NUEVO,63185
2020,11,CIUDAD LINEAL,VENTAS,48646
2020,11,CIUDAD LINEAL,SAN PASCUAL,17940
2020,11,CIUDAD LINEAL,COLINA,6389
2020,11,CIUDAD LINEAL,SAN JUAN BAUTISTA,12556
2020,11,CIUDAD LINEAL,QUINTANA,24814
2020,11,CIUDAD LINEAL,CONCEPCION,20924
2020,12,CIUDAD LINEAL,PUEBLO NUEVO,63038
2020,12,CIUDAD LINEAL,QUINTANA,24757
