year;townId;name;value
2014;1; La Acebeda;67
2014;2;Ajalvir;4339
2014;3;Alameda del Valle;224
2014;4; El Álamo;8929
2014;5;Alcalá de Henares;200768
2014;6;Alcobendas;112188
2014;7;Alcorcón;170336
2014;8;Aldea del Fresno;2528
2014;9;Algete;20102
2014;10;Alpedrete;14005
2014;11;Ambite;607
2014;12;Anchuelo;1211
2014;13;Aranjuez;57792
2014;14;Arganda del Rey;55307
2014;15;Arroyomolinos;25374
2014;16; El Atazar;98
2014;17;Batres;1571
2014;18;Becerril de la Sierra;5351
2014;19;Belmonte de Tajo;1591
2014;21; El Berrueco;634
2014;20;Berzosa del Lozoya;189
2014;22;Boadilla del Monte;47852
2014;23; El Boalo;6982
2014;24;Braojos;199
2014;25;Brea de Tajo;568
2014;26;Brunete;10188
2014;27;Buitrago del Lozoya;1952
2014;28;Bustarviejo;2348
2014;29;Cabanillas de la Sierra;732
2014;30; La Cabrera;2590
2014;31;Cadalso de los Vidrios;2760
2014;32;Camarma de Esteruelas;7048
2014;33;Campo Real;5775
2014;34;Canencia;476
2014;35;Carabaña;1978
2014;36;Casarrubuelos;3460
2014;37;Cenicientos;2073
2014;38;Cercedilla;6831
2014;39;Cervera de Buitrago;174
2014;51;Chapinería;2140
2014;52;Chinchón;5447
2014;40;Ciempozuelos;23739
2014;41;Cobeña;6921
2014;46;Collado Mediano;6780
2014;47;Collado Villalba;62587
2014;43;Colmenar de Oreja;8409
2014;42;Colmenar del Arroyo;1581
2014;45;Colmenar Viejo;47445
2014;44;Colmenarejo;8934
2014;48;Corpa;671
2014;49;Coslada;88847
2014;50;Cubas de la Sagra;5738
2014;53;Daganzo de Arriba;9841
2014;54; El Escorial;15244
2014;55;Estremera;1410
2014;56;Fresnedillas de la Oliva;1545
2014;57;Fresno de Torote;2020
2014;58;Fuenlabrada;195864
2014;59;Fuente el Saz de Jarama;6409
2014;60;Fuentidueña de Tajo;2026
2014;61;Galapagar;32380
2014;62;Garganta de los Montes;382
2014;63;Gargantilla del Lozoya y Pinilla de Buitrago;362
2014;64;Gascones;179
2014;65;Getafe;173057
2014;66;Griñón;9928
2014;67;Guadalix de la Sierra;6057
2014;68;Guadarrama;15547
2014;69; La Hiruela;55
2014;70;Horcajo de la Sierra-Aoslos;179
2014;71;Horcajuelo de la Sierra;80
2014;72;Hoyo de Manzanares;7834
2014;73;Humanes de Madrid;19404
2014;74;Leganés;186696
2014;75;Loeches;8159
2014;76;Lozoya;591
2014;901;Lozoyuela-Navas-Sieteiglesias;1196
2014;78;Madarcos;47
2014;79;Madrid;3165235
2014;80;Majadahonda;70359
2014;82;Manzanares el Real;8182
2014;83;Meco;13133
2014;84;Mejorada del Campo;22763
2014;85;Miraflores de la Sierra;5890
2014;86; El Molar;7983
2014;87; Los Molinos;4374
2014;88;Montejo de la Sierra;363
2014;89;Moraleja de Enmedio;5032
2014;90;Moralzarzal;12321
2014;91;Morata de Tajuña;7452
2014;92;Móstoles;205712
2014;93;Navacerrada;2862
2014;94;Navalafuente;1194
2014;95;Navalagamella;2465
2014;96;Navalcarnero;26364
2014;97;Navarredonda y San Mamés;129
2014;99;Navas del Rey;2640
2014;100;Nuevo Baztán;5959
2014;101;Olmeda de las Fuentes;334
2014;102;Orusco de Tajuña;1283
2014;104;Paracuellos de Jarama;21718
2014;106;Parla;125323
2014;107;Patones;507
2014;108;Pedrezuela;5119
2014;109;Pelayos de la Presa;2502
2014;110;Perales de Tajuña;2945
2014;111;Pezuela de las Torres;795
2014;112;Pinilla del Valle;205
2014;113;Pinto;47594
2014;114;Piñuécar-Gandullas;172
2014;115;Pozuelo de Alarcón;84360
2014;116;Pozuelo del Rey;1092
2014;117;Prádena del Rincón;132
2014;118;Puebla de la Sierra;83
2014;902;Puentes Viejas;620
2014;119;Quijorna;3221
2014;120;Rascafría;1798
2014;121;Redueña;281
2014;122;Ribatejada;689
2014;123;Rivas-Vaciamadrid;80483
2014;124;Robledillo de la Jara;103
2014;125;Robledo de Chavela;4037
2014;126;Robregordo;52
2014;127; Las Rozas de Madrid;92784
2014;128;Rozas de Puerto Real;493
2014;129;San Agustín del Guadalix;12953
2014;130;San Fernando de Henares;40781
2014;131;San Lorenzo de El Escorial;18241
2014;132;San Martín de la Vega;19092
2014;133;San Martín de Valdeiglesias;8516
2014;134;San Sebastián de los Reyes;83329
2014;135;Santa María de la Alameda;1212
2014;136;Santorcaz;833
2014;137; Los Santos de la Humosa;2445
2014;138; La Serna del Monte;94
2014;140;Serranillos del Valle;3957
2014;141;Sevilla la Nueva;8858
2014;143;Somosierra;77
2014;144;Soto del Real;8482
2014;145;Talamanca de Jarama;3267
2014;146;Tielmes;2617
2014;147;Titulcia;1261
2014;148;Torrejón de Ardoz;126878
2014;149;Torrejón de la Calzada;7739
2014;150;Torrejón de Velasco;4195
2014;151;Torrelaguna;4828
2014;152;Torrelodones;22838
2014;153;Torremocha de Jarama;926
2014;154;Torres de la Alameda;7939
2014;903;Tres Cantos;42546
2014;155;Valdaracete;646
2014;156;Valdeavero;1475
2014;157;Valdelaguna;855
2014;158;Valdemanco;972
2014;159;Valdemaqueda;804
2014;160;Valdemorillo;12058
2014;161;Valdemoro;72265
2014;162;Valdeolmos-Alalpardo;3689
2014;163;Valdepiélagos;563
2014;164;Valdetorres de Jarama;4225
2014;165;Valdilecha;2852
2014;166;Valverde de Alcalá;439
2014;167;Velilla de San Antonio;12334
2014;168; El Vellón;1814
2014;169;Venturada;1968
2014;171;Villa del Prado;6506
2014;170;Villaconejos;3447
2014;172;Villalbilla;11916
2014;173;Villamanrique de Tajo;738
2014;174;Villamanta;2507
2014;175;Villamantilla;1241
2014;176;Villanueva de la Cañada;18827
2014;178;Villanueva de Perales;1445
2014;177;Villanueva del Pardillo;16730
2014;179;Villar del Olmo;2085
2014;180;Villarejo de Salvanés;7301
2014;181;Villaviciosa de Odón;26911
2014;182;Villavieja del Lozoya;275
2014;183;Zarzalejo;1583
