year,month,district,zone,value
2011,1,ARGANZUELA,LEGAZPI,16648
2011,1,ARGANZUELA,PALOS DE MOGUER,27597
2011,1,ARGANZUELA,CHOPERA,21290
2011,1,ARGANZUELA,IMPERIAL,23322
2011,1,ARGANZUELA,DELICIAS,27594
2011,1,ARGANZUELA,ACACIAS,38034
2011,1,ARGANZUELA,ATOCHA,991
2011,2,ARGANZUELA,ACACIAS,37752
2011,2,ARGANZUELA,CHOPERA,20991
2011,2,ARGANZUELA,PALOS DE MOGUER,27346
2011,2,ARGANZUELA,LEGAZPI,16578
2011,2,ARGANZUELA,DELICIAS,27300
2011,2,ARGANZUELA,IMPERIAL,23200
2011,2,ARGANZUELA,ATOCHA,982
2011,3,ARGANZUELA,ACACIAS,37740
2011,3,ARGANZUELA,IMPERIAL,23212
2011,3,ARGANZUELA,DELICIAS,27282
2011,3,ARGANZUELA,PALOS DE MOGUER,27375
2011,3,ARGANZUELA,LEGAZPI,16640
2011,3,ARGANZUELA,ATOCHA,983
2011,3,ARGANZUELA,CHOPERA,21010
2011,4,ARGANZUELA,PALOS DE MOGUER,27390
2011,4,ARGANZUELA,CHOPERA,20972
2011,4,ARGANZUELA,DELICIAS,27322
2011,4,ARGANZUELA,ATOCHA,985
2011,4,ARGANZUELA,LEGAZPI,16673
2011,4,ARGANZUELA,ACACIAS,37736
2011,4,ARGANZUELA,IMPERIAL,23223
2011,5,ARGANZUELA,PALOS DE MOGUER,27358
2011,5,ARGANZUELA,CHOPERA,20940
2011,5,ARGANZUELA,ACACIAS,37718
2011,5,ARGANZUELA,ATOCHA,986
2011,5,ARGANZUELA,LEGAZPI,16737
2011,5,ARGANZUELA,DELICIAS,27377
2011,5,ARGANZUELA,IMPERIAL,23202
2011,6,ARGANZUELA,CHOPERA,20930
2011,6,ARGANZUELA,PALOS DE MOGUER,27345
2011,6,ARGANZUELA,ACACIAS,37764
2011,6,ARGANZUELA,ATOCHA,985
2011,6,ARGANZUELA,DELICIAS,27391
2011,6,ARGANZUELA,IMPERIAL,23221
2011,6,ARGANZUELA,LEGAZPI,16775
2011,7,ARGANZUELA,LEGAZPI,16843
2011,7,ARGANZUELA,CHOPERA,20895
2011,7,ARGANZUELA,PALOS DE MOGUER,27340
2011,7,ARGANZUELA,DELICIAS,27441
2011,7,ARGANZUELA,ATOCHA,991
2011,7,ARGANZUELA,ACACIAS,37739
2011,7,ARGANZUELA,IMPERIAL,23195
2011,8,ARGANZUELA,ATOCHA,989
2011,8,ARGANZUELA,DELICIAS,27462
2011,8,ARGANZUELA,ACACIAS,37723
2011,8,ARGANZUELA,CHOPERA,20935
2011,8,ARGANZUELA,PALOS DE MOGUER,27329
2011,8,ARGANZUELA,LEGAZPI,16838
2011,8,ARGANZUELA,IMPERIAL,23203
2011,9,ARGANZUELA,ACACIAS,37728
2011,9,ARGANZUELA,IMPERIAL,23243
2011,9,ARGANZUELA,CHOPERA,20895
2011,9,ARGANZUELA,ATOCHA,987
2011,9,ARGANZUELA,DELICIAS,27536
2011,9,ARGANZUELA,LEGAZPI,16911
2011,9,ARGANZUELA,PALOS DE MOGUER,27362
2011,10,ARGANZUELA,DELICIAS,27491
2011,10,ARGANZUELA,PALOS DE MOGUER,27276
2011,10,ARGANZUELA,ACACIAS,37636
2011,10,ARGANZUELA,ATOCHA,993
2011,10,ARGANZUELA,IMPERIAL,23200
2011,10,ARGANZUELA,LEGAZPI,16961
2011,10,ARGANZUELA,CHOPERA,20851
2011,11,ARGANZUELA,DELICIAS,27476
2011,11,ARGANZUELA,LEGAZPI,17014
2011,11,ARGANZUELA,IMPERIAL,23218
2011,11,ARGANZUELA,ACACIAS,37604
2011,11,ARGANZUELA,PALOS DE MOGUER,27290
2011,11,ARGANZUELA,CHOPERA,20851
2011,11,ARGANZUELA,ATOCHA,993
2011,12,ARGANZUELA,ATOCHA,990
2011,12,ARGANZUELA,PALOS DE MOGUER,27281
2011,12,ARGANZUELA,ACACIAS,37585
2011,12,ARGANZUELA,DELICIAS,27472
2011,12,ARGANZUELA,LEGAZPI,17057
2011,12,ARGANZUELA,IMPERIAL,23222
2011,12,ARGANZUELA,CHOPERA,20818
2011,1,BARAJAS,AEROPUERTO,2105
2011,1,BARAJAS,ALAMEDA DE OSUNA,20447
2011,1,BARAJAS,CASCO H.BARAJAS,7980
2011,1,BARAJAS,TIMON,8878
2011,1,BARAJAS,CORRALEJOS,7055
2011,2,BARAJAS,CORRALEJOS,6953
2011,2,BARAJAS,TIMON,8864
2011,2,BARAJAS,ALAMEDA DE OSUNA,20211
2011,2,BARAJAS,CASCO H.BARAJAS,7835
2011,2,BARAJAS,AEROPUERTO,2062
2011,3,BARAJAS,TIMON,8911
2011,3,BARAJAS,CASCO H.BARAJAS,7848
2011,3,BARAJAS,ALAMEDA DE OSUNA,20200
2011,3,BARAJAS,CORRALEJOS,6999
2011,3,BARAJAS,AEROPUERTO,2075
2011,4,BARAJAS,TIMON,8920
2011,4,BARAJAS,AEROPUERTO,2071
2011,4,BARAJAS,ALAMEDA DE OSUNA,20234
2011,4,BARAJAS,CORRALEJOS,7028
2011,4,BARAJAS,CASCO H.BARAJAS,7850
2011,5,BARAJAS,ALAMEDA DE OSUNA,20236
2011,5,BARAJAS,AEROPUERTO,2070
2011,5,BARAJAS,CASCO H.BARAJAS,7858
2011,5,BARAJAS,CORRALEJOS,7021
2011,5,BARAJAS,TIMON,8964
2011,6,BARAJAS,TIMON,8994
2011,6,BARAJAS,ALAMEDA DE OSUNA,20236
2011,6,BARAJAS,CORRALEJOS,7037
2011,6,BARAJAS,CASCO H.BARAJAS,7883
2011,6,BARAJAS,AEROPUERTO,2080
2011,7,BARAJAS,ALAMEDA DE OSUNA,20215
2011,7,BARAJAS,TIMON,9022
2011,7,BARAJAS,CASCO H.BARAJAS,7863
2011,7,BARAJAS,AEROPUERTO,2089
2011,7,BARAJAS,CORRALEJOS,7031
2011,8,BARAJAS,CORRALEJOS,7069
2011,8,BARAJAS,CASCO H.BARAJAS,7873
2011,8,BARAJAS,TIMON,9013
2011,8,BARAJAS,ALAMEDA DE OSUNA,20240
2011,8,BARAJAS,AEROPUERTO,2084
2011,9,BARAJAS,AEROPUERTO,2071
2011,9,BARAJAS,TIMON,9068
2011,9,BARAJAS,ALAMEDA DE OSUNA,20273
2011,9,BARAJAS,CASCO H.BARAJAS,7844
2011,9,BARAJAS,CORRALEJOS,7076
2011,10,BARAJAS,AEROPUERTO,2050
2011,10,BARAJAS,ALAMEDA DE OSUNA,20235
2011,10,BARAJAS,CORRALEJOS,7107
2011,10,BARAJAS,CASCO H.BARAJAS,7823
2011,10,BARAJAS,TIMON,9061
2011,11,BARAJAS,CORRALEJOS,7100
2011,11,BARAJAS,AEROPUERTO,2051
2011,11,BARAJAS,ALAMEDA DE OSUNA,20213
2011,11,BARAJAS,TIMON,9085
2011,11,BARAJAS,CASCO H.BARAJAS,7835
2011,12,BARAJAS,AEROPUERTO,2051
2011,12,BARAJAS,CORRALEJOS,7102
2011,12,BARAJAS,CASCO H.BARAJAS,7860
2011,12,BARAJAS,ALAMEDA DE OSUNA,20199
2011,12,BARAJAS,TIMON,9093
2011,1,CARABANCHEL,PUERTA BONITA,35380
2011,1,CARABANCHEL,ABRANTES,31008
2011,1,CARABANCHEL,SAN ISIDRO,40627
2011,1,CARABANCHEL,COMILLAS,23788
2011,1,CARABANCHEL,OPAÑEL,33524
2011,1,CARABANCHEL,VISTA ALEGRE,47901
2011,1,CARABANCHEL,BUENAVISTA,43577
2011,2,CARABANCHEL,COMILLAS,23592
2011,2,CARABANCHEL,VISTA ALEGRE,47315
2011,2,CARABANCHEL,PUERTA BONITA,35026
2011,2,CARABANCHEL,ABRANTES,30605
2011,2,CARABANCHEL,SAN ISIDRO,40093
2011,2,CARABANCHEL,BUENAVISTA,43352
2011,2,CARABANCHEL,OPAÑEL,33084
2011,3,CARABANCHEL,SAN ISIDRO,40109
2011,3,CARABANCHEL,BUENAVISTA,43422
2011,3,CARABANCHEL,VISTA ALEGRE,47250
2011,3,CARABANCHEL,ABRANTES,30599
2011,3,CARABANCHEL,OPAÑEL,33175
2011,3,CARABANCHEL,COMILLAS,23585
2011,3,CARABANCHEL,PUERTA BONITA,35031
2011,4,CARABANCHEL,BUENAVISTA,43486
2011,4,CARABANCHEL,SAN ISIDRO,40025
2011,4,CARABANCHEL,OPAÑEL,33165
2011,4,CARABANCHEL,ABRANTES,30540
2011,4,CARABANCHEL,VISTA ALEGRE,47238
2011,4,CARABANCHEL,COMILLAS,23563
2011,4,CARABANCHEL,PUERTA BONITA,35017
2011,5,CARABANCHEL,SAN ISIDRO,40022
2011,5,CARABANCHEL,ABRANTES,30628
2011,5,CARABANCHEL,PUERTA BONITA,34916
2011,5,CARABANCHEL,VISTA ALEGRE,47180
2011,5,CARABANCHEL,OPAÑEL,33217
2011,5,CARABANCHEL,COMILLAS,23533
2011,5,CARABANCHEL,BUENAVISTA,43577
2011,6,CARABANCHEL,COMILLAS,23519
2011,6,CARABANCHEL,OPAÑEL,33189
2011,6,CARABANCHEL,PUERTA BONITA,34979
2011,6,CARABANCHEL,ABRANTES,30661
2011,6,CARABANCHEL,SAN ISIDRO,39973
2011,6,CARABANCHEL,BUENAVISTA,43712
2011,6,CARABANCHEL,VISTA ALEGRE,47063
2011,7,CARABANCHEL,ABRANTES,30616
2011,7,CARABANCHEL,VISTA ALEGRE,46951
2011,7,CARABANCHEL,COMILLAS,23470
2011,7,CARABANCHEL,OPAÑEL,33153
2011,7,CARABANCHEL,BUENAVISTA,43675
2011,7,CARABANCHEL,PUERTA BONITA,34967
2011,7,CARABANCHEL,SAN ISIDRO,39924
2011,8,CARABANCHEL,SAN ISIDRO,39884
2011,8,CARABANCHEL,VISTA ALEGRE,46899
2011,8,CARABANCHEL,PUERTA BONITA,34971
2011,8,CARABANCHEL,COMILLAS,23427
2011,8,CARABANCHEL,BUENAVISTA,43770
2011,8,CARABANCHEL,OPAÑEL,33114
2011,8,CARABANCHEL,ABRANTES,30658
2011,9,CARABANCHEL,BUENAVISTA,43812
2011,9,CARABANCHEL,SAN ISIDRO,39904
2011,9,CARABANCHEL,VISTA ALEGRE,46826
2011,9,CARABANCHEL,OPAÑEL,33169
2011,9,CARABANCHEL,PUERTA BONITA,34949
2011,9,CARABANCHEL,COMILLAS,23467
2011,9,CARABANCHEL,ABRANTES,30652
2011,10,CARABANCHEL,ABRANTES,30526
2011,10,CARABANCHEL,PUERTA BONITA,34791
2011,10,CARABANCHEL,VISTA ALEGRE,46616
2011,10,CARABANCHEL,OPAÑEL,33049
2011,10,CARABANCHEL,BUENAVISTA,43753
2011,10,CARABANCHEL,SAN ISIDRO,39773
2011,10,CARABANCHEL,COMILLAS,23456
2011,11,CARABANCHEL,OPAÑEL,33067
2011,11,CARABANCHEL,BUENAVISTA,43761
2011,11,CARABANCHEL,ABRANTES,30495
2011,11,CARABANCHEL,PUERTA BONITA,34770
2011,11,CARABANCHEL,SAN ISIDRO,39824
2011,11,CARABANCHEL,VISTA ALEGRE,46575
2011,11,CARABANCHEL,COMILLAS,23414
2011,12,CARABANCHEL,ABRANTES,30448
2011,12,CARABANCHEL,COMILLAS,23389
2011,12,CARABANCHEL,PUERTA BONITA,34712
2011,12,CARABANCHEL,SAN ISIDRO,39804
