year;townId;name;value
1998;1; La Acebeda;47
1998;2;Ajalvir;1817
1998;3;Alameda del Valle;162
1998;4; El Álamo;4028
1998;5;Alcalá de Henares;163831
1998;6;Alcobendas;86146
1998;7;Alcorcón;143970
1998;8;Aldea del Fresno;1308
1998;9;Algete;13476
1998;10;Alpedrete;5824
1998;11;Ambite;303
1998;12;Anchuelo;592
1998;13;Aranjuez;38680
1998;14;Arganda del Rey;29767
1998;15;Arroyomolinos;3017
1998;16; El Atazar;95
1998;17;Batres;730
1998;18;Becerril de la Sierra;2878
1998;19;Belmonte de Tajo;1131
1998;21; El Berrueco;343
1998;20;Berzosa del Lozoya;100
1998;22;Boadilla del Monte;18914
1998;23; El Boalo;2685
1998;24;Braojos;147
1998;25;Brea de Tajo;480
1998;26;Brunete;4354
1998;27;Buitrago del Lozoya;1404
1998;28;Bustarviejo;1371
1998;29;Cabanillas de la Sierra;432
1998;30; La Cabrera;1517
1998;31;Cadalso de los Vidrios;2249
1998;32;Camarma de Esteruelas;2235
1998;33;Campo Real;2555
1998;34;Canencia;458
1998;35;Carabaña;1005
1998;36;Casarrubuelos;668
1998;37;Cenicientos;1854
1998;38;Cercedilla;5328
1998;39;Cervera de Buitrago;96
1998;51;Chapinería;1235
1998;52;Chinchón;3856
1998;40;Ciempozuelos;12934
1998;41;Cobeña;2339
1998;46;Collado Mediano;3631
1998;47;Collado Villalba;39295
1998;43;Colmenar de Oreja;5510
1998;42;Colmenar del Arroyo;853
1998;45;Colmenar Viejo;29682
1998;44;Colmenarejo;3795
1998;48;Corpa;365
1998;49;Coslada;73732
1998;50;Cubas de la Sagra;1397
1998;53;Daganzo de Arriba;3041
1998;54; El Escorial;9444
1998;55;Estremera;1047
1998;56;Fresnedillas de la Oliva;677
1998;57;Fresno de Torote;538
1998;58;Fuenlabrada;167458
1998;59;Fuente el Saz de Jarama;3372
1998;60;Fuentidueña de Tajo;1432
1998;61;Galapagar;18995
1998;62;Garganta de los Montes;322
1998;63;Gargantilla del Lozoya y Pinilla de Buitrago;227
1998;64;Gascones;100
1998;65;Getafe;143629
1998;66;Griñón;4083
1998;67;Guadalix de la Sierra;2646
1998;68;Guadarrama;8251
1998;69; La Hiruela;53
1998;70;Horcajo de la Sierra-Aoslos;136
1998;71;Horcajuelo de la Sierra;81
1998;72;Hoyo de Manzanares;5017
1998;73;Humanes de Madrid;8756
1998;74;Leganés;173163
1998;75;Loeches;2838
1998;76;Lozoya;442
1998;901;Lozoyuela-Navas-Sieteiglesias;628
1998;78;Madarcos;26
1998;79;Madrid;2881506
1998;80;Majadahonda;41642
1998;82;Manzanares el Real;3363
1998;83;Meco;4689
1998;84;Mejorada del Campo;15186
1998;85;Miraflores de la Sierra;3495
1998;86; El Molar;3552
1998;87; Los Molinos;3084
1998;88;Montejo de la Sierra;262
