year;townId;name;value
1996;1; La Acebeda;53
1996;2;Ajalvir;1622
1996;3;Alameda del Valle;166
1996;4; El Álamo;3878
1996;5;Alcalá de Henares;163386
1996;6;Alcobendas;83031
1996;7;Alcorcón;141465
1996;8;Aldea del Fresno;1236
1996;9;Algete;12335
1996;10;Alpedrete;5211
1996;11;Ambite;290
1996;12;Anchuelo;596
1996;13;Aranjuez;38900
1996;14;Arganda del Rey;29224
1996;15;Arroyomolinos;2709
1996;16; El Atazar;96
1996;17;Batres;639
1996;18;Becerril de la Sierra;2707
1996;19;Belmonte de Tajo;1142
1996;21; El Berrueco;318
1996;20;Berzosa del Lozoya;116
1996;22;Boadilla del Monte;17814
1996;23; El Boalo;2451
1996;24;Braojos;155
1996;25;Brea de Tajo;489
1996;26;Brunete;3940
1996;27;Buitrago del Lozoya;1403
1996;28;Bustarviejo;1345
1996;29;Cabanillas de la Sierra;410
1996;30; La Cabrera;1337
1996;31;Cadalso de los Vidrios;2217
1996;32;Camarma de Esteruelas;2086
1996;33;Campo Real;2548
1996;34;Canencia;474
1996;35;Carabaña;1063
1996;36;Casarrubuelos;622
1996;37;Cenicientos;1898
1996;38;Cercedilla;5051
1996;39;Cervera de Buitrago;97
1996;51;Chapinería;1145
1996;52;Chinchón;3849
1996;40;Ciempozuelos;12445
1996;41;Cobeña;2074
1996;46;Collado Mediano;3681
1996;47;Collado Villalba;36950
1996;43;Colmenar de Oreja;5596
1996;42;Colmenar del Arroyo;816
1996;45;Colmenar Viejo;28328
1996;44;Colmenarejo;3558
1996;48;Corpa;384
1996;49;Coslada;76001
1996;50;Cubas de la Sagra;1149
1996;53;Daganzo de Arriba;2429
1996;54; El Escorial;8554
1996;55;Estremera;1076
1996;56;Fresnedillas de la Oliva;635
1996;57;Fresno de Torote;499
1996;58;Fuenlabrada;163567
1996;59;Fuente el Saz de Jarama;3208
1996;60;Fuentidueña de Tajo;1398
1996;61;Galapagar;16503
1996;62;Garganta de los Montes;329
1996;63;Gargantilla del Lozoya y Pinilla de Buitrago;212
1996;64;Gascones;102
1996;65;Getafe;143153
1996;66;Griñón;3748
1996;67;Guadalix de la Sierra;2481
1996;68;Guadarrama;7830
1996;69; La Hiruela;56
1996;70;Horcajo de la Sierra-Aoslos;127
1996;71;Horcajuelo de la Sierra;91
1996;72;Hoyo de Manzanares;5080
1996;73;Humanes de Madrid;8305
1996;74;Leganés;174593
1996;75;Loeches;2672
1996;76;Lozoya;444
1996;901;Lozoyuela-Navas-Sieteiglesias;622
1996;78;Madarcos;36
1996;79;Madrid;2866850
1996;80;Majadahonda;40042
1996;82;Manzanares el Real;3087
1996;83;Meco;4142
1996;84;Mejorada del Campo;14677
1996;85;Miraflores de la Sierra;3365
1996;86; El Molar;3422
1996;87; Los Molinos;2957
1996;88;Montejo de la Sierra;279
1996;89;Moraleja de Enmedio;2289
1996;90;Moralzarzal;3672
1996;91;Morata de Tajuña;5438
1996;92;Móstoles;196173
1996;93;Navacerrada;1778
1996;94;Navalafuente;459
1996;95;Navalagamella;939
1996;96;Navalcarnero;11601
1996;97;Navarredonda y San Mamés;99
1996;99;Navas del Rey;1440
1996;100;Nuevo Baztán;2108
1996;101;Olmeda de las Fuentes;146
1996;102;Orusco de Tajuña;670
1996;104;Paracuellos de Jarama;5293
1996;106;Parla;69163
1996;107;Patones;360
1996;108;Pedrezuela;1154
1996;109;Pelayos de la Presa;1198
1996;110;Perales de Tajuña;1991
1996;111;Pezuela de las Torres;540
1996;112;Pinilla del Valle;167
1996;113;Pinto;25038
1996;114;Piñuécar-Gandullas;160
1996;115;Pozuelo de Alarcón;60120
1996;116;Pozuelo del Rey;252
1996;117;Prádena del Rincón;110
1996;118;Puebla de la Sierra;78
1996;902;Puentes Viejas;414
1996;119;Quijorna;829
1996;120;Rascafría;1459
1996;121;Redueña;163
1996;122;Ribatejada;307
1996;123;Rivas-Vaciamadrid;22620
1996;124;Robledillo de la Jara;84
1996;125;Robledo de Chavela;2139
1996;126;Robregordo;88
1996;127; Las Rozas de Madrid;45280
1996;128;Rozas de Puerto Real;319
1996;129;San Agustín del Guadalix;4603
1996;130;San Fernando de Henares;29688
1996;131;San Lorenzo de El Escorial;10828
1996;132;San Martín de la Vega;8995
1996;133;San Martín de Valdeiglesias;5969
1996;134;San Sebastián de los Reyes;57632
