year,month,district,zone,value
2019,1,ARGANZUELA,DELICIAS,27793
2019,1,ARGANZUELA,CHOPERA,20073
2019,1,ARGANZUELA,IMPERIAL,22838
2019,1,ARGANZUELA,PALOS DE MOGUER,25885
2019,1,ARGANZUELA,ACACIAS,36893
2019,1,ARGANZUELA,ATOCHA,1176
2019,1,ARGANZUELA,LEGAZPI,19714
2019,2,ARGANZUELA,LEGAZPI,19678
2019,2,ARGANZUELA,IMPERIAL,22813
2019,2,ARGANZUELA,ACACIAS,36916
2019,2,ARGANZUELA,DELICIAS,27879
2019,2,ARGANZUELA,PALOS DE MOGUER,25885
2019,2,ARGANZUELA,ATOCHA,1176
2019,2,ARGANZUELA,CHOPERA,20047
2019,3,ARGANZUELA,ACACIAS,36909
2019,3,ARGANZUELA,ATOCHA,1180
2019,3,ARGANZUELA,DELICIAS,27879
2019,3,ARGANZUELA,IMPERIAL,22811
2019,3,ARGANZUELA,PALOS DE MOGUER,25907
2019,3,ARGANZUELA,CHOPERA,20045
2019,3,ARGANZUELA,LEGAZPI,19689
2019,4,ARGANZUELA,PALOS DE MOGUER,25979
2019,4,ARGANZUELA,ACACIAS,36887
2019,4,ARGANZUELA,ATOCHA,1180
2019,4,ARGANZUELA,CHOPERA,20066
2019,4,ARGANZUELA,IMPERIAL,22818
2019,4,ARGANZUELA,LEGAZPI,19703
2019,4,ARGANZUELA,DELICIAS,27958
2019,5,ARGANZUELA,CHOPERA,20145
2019,5,ARGANZUELA,LEGAZPI,19722
2019,5,ARGANZUELA,IMPERIAL,22820
2019,5,ARGANZUELA,DELICIAS,27987
2019,5,ARGANZUELA,PALOS DE MOGUER,26024
2019,5,ARGANZUELA,ACACIAS,36966
2019,5,ARGANZUELA,ATOCHA,1179
2019,6,ARGANZUELA,ACACIAS,36987
2019,6,ARGANZUELA,ATOCHA,1188
2019,6,ARGANZUELA,IMPERIAL,22859
2019,6,ARGANZUELA,DELICIAS,28083
2019,6,ARGANZUELA,LEGAZPI,19768
2019,6,ARGANZUELA,PALOS DE MOGUER,26084
2019,6,ARGANZUELA,CHOPERA,20179
2019,7,ARGANZUELA,PALOS DE MOGUER,26171
2019,7,ARGANZUELA,CHOPERA,20208
2019,7,ARGANZUELA,LEGAZPI,19780
2019,7,ARGANZUELA,ATOCHA,1194
2019,7,ARGANZUELA,DELICIAS,28155
2019,7,ARGANZUELA,ACACIAS,36957
2019,7,ARGANZUELA,IMPERIAL,22907
2019,8,ARGANZUELA,ACACIAS,36972
2019,8,ARGANZUELA,CHOPERA,20240
2019,8,ARGANZUELA,LEGAZPI,19838
2019,8,ARGANZUELA,DELICIAS,28202
2019,8,ARGANZUELA,PALOS DE MOGUER,26234
2019,8,ARGANZUELA,IMPERIAL,22964
2019,8,ARGANZUELA,ATOCHA,1189
2019,9,ARGANZUELA,DELICIAS,28188
2019,9,ARGANZUELA,PALOS DE MOGUER,26167
2019,9,ARGANZUELA,ACACIAS,36906
2019,9,ARGANZUELA,LEGAZPI,19821
2019,9,ARGANZUELA,CHOPERA,20216
2019,9,ARGANZUELA,IMPERIAL,22937
2019,9,ARGANZUELA,ATOCHA,1189
2019,10,ARGANZUELA,IMPERIAL,22974
2019,10,ARGANZUELA,ATOCHA,1195
2019,10,ARGANZUELA,PALOS DE MOGUER,26281
2019,10,ARGANZUELA,ACACIAS,37013
2019,10,ARGANZUELA,LEGAZPI,19866
2019,10,ARGANZUELA,CHOPERA,20302
2019,10,ARGANZUELA,DELICIAS,28215
2019,11,ARGANZUELA,CHOPERA,20319
2019,11,ARGANZUELA,LEGAZPI,19865
2019,11,ARGANZUELA,IMPERIAL,22979
2019,11,ARGANZUELA,PALOS DE MOGUER,26353
2019,11,ARGANZUELA,ACACIAS,37053
2019,11,ARGANZUELA,ATOCHA,1196
2019,11,ARGANZUELA,DELICIAS,28297
2019,12,ARGANZUELA,PALOS DE MOGUER,26401
2019,12,ARGANZUELA,ACACIAS,37024
2019,12,ARGANZUELA,LEGAZPI,19846
2019,12,ARGANZUELA,IMPERIAL,22991
2019,12,ARGANZUELA,CHOPERA,20352
2019,12,ARGANZUELA,DELICIAS,28346
2019,12,ARGANZUELA,ATOCHA,1211
2019,1,BARAJAS,TIMON,12460
2019,1,BARAJAS,ALAMEDA DE OSUNA,19564
2019,1,BARAJAS,AEROPUERTO,1877
2019,1,BARAJAS,CASCO H.BARAJAS,7601
2019,1,BARAJAS,CORRALEJOS,7665
2019,2,BARAJAS,ALAMEDA DE OSUNA,19542
2019,2,BARAJAS,CASCO H.BARAJAS,7603
2019,2,BARAJAS,CORRALEJOS,7653
2019,2,BARAJAS,AEROPUERTO,1874
2019,2,BARAJAS,TIMON,12487
2019,3,BARAJAS,ALAMEDA DE OSUNA,19572
2019,3,BARAJAS,TIMON,12538
2019,3,BARAJAS,CASCO H.BARAJAS,7605
2019,3,BARAJAS,AEROPUERTO,1874
2019,3,BARAJAS,CORRALEJOS,7684
2019,4,BARAJAS,AEROPUERTO,1878
2019,4,BARAJAS,CORRALEJOS,7676
2019,4,BARAJAS,ALAMEDA DE OSUNA,19620
2019,4,BARAJAS,CASCO H.BARAJAS,7626
2019,4,BARAJAS,TIMON,12593
2019,5,BARAJAS,TIMON,12634
2019,5,BARAJAS,AEROPUERTO,1890
2019,5,BARAJAS,ALAMEDA DE OSUNA,19640
2019,5,BARAJAS,CORRALEJOS,7703
2019,5,BARAJAS,CASCO H.BARAJAS,7659
2019,6,BARAJAS,AEROPUERTO,1906
2019,6,BARAJAS,CASCO H.BARAJAS,7678
2019,6,BARAJAS,CORRALEJOS,7728
2019,6,BARAJAS,TIMON,12657
2019,6,BARAJAS,ALAMEDA DE OSUNA,19678
2019,7,BARAJAS,ALAMEDA DE OSUNA,19732
2019,7,BARAJAS,TIMON,12702
2019,7,BARAJAS,CORRALEJOS,7720
2019,7,BARAJAS,AEROPUERTO,1927
2019,7,BARAJAS,CASCO H.BARAJAS,7683
2019,8,BARAJAS,TIMON,12761
2019,8,BARAJAS,AEROPUERTO,1921
2019,8,BARAJAS,CORRALEJOS,7711
2019,8,BARAJAS,CASCO H.BARAJAS,7687
2019,8,BARAJAS,ALAMEDA DE OSUNA,19775
2019,9,BARAJAS,CASCO H.BARAJAS,7668
2019,9,BARAJAS,AEROPUERTO,1910
2019,9,BARAJAS,ALAMEDA DE OSUNA,19825
2019,9,BARAJAS,TIMON,12809
2019,9,BARAJAS,CORRALEJOS,7754
2019,10,BARAJAS,AEROPUERTO,1913
2019,10,BARAJAS,CORRALEJOS,7776
2019,10,BARAJAS,TIMON,12864
2019,10,BARAJAS,ALAMEDA DE OSUNA,19827
2019,10,BARAJAS,CASCO H.BARAJAS,7690
2019,11,BARAJAS,TIMON,12895
2019,11,BARAJAS,AEROPUERTO,1921
2019,11,BARAJAS,ALAMEDA DE OSUNA,19855
2019,11,BARAJAS,CORRALEJOS,7782
2019,11,BARAJAS,CASCO H.BARAJAS,7689
2019,12,BARAJAS,AEROPUERTO,1912
2019,12,BARAJAS,TIMON,12887
2019,12,BARAJAS,CASCO H.BARAJAS,7707
2019,12,BARAJAS,ALAMEDA DE OSUNA,19885
2019,12,BARAJAS,CORRALEJOS,7767
2019,1,CARABANCHEL,BUENAVISTA,47233
2019,1,CARABANCHEL,OPAÑEL,33105
2019,1,CARABANCHEL,ABRANTES,30898
2019,1,CARABANCHEL,SAN ISIDRO,39082
2019,1,CARABANCHEL,VISTA ALEGRE,46127
2019,1,CARABANCHEL,COMILLAS,22442
2019,1,CARABANCHEL,PUERTA BONITA,34983
2019,2,CARABANCHEL,OPAÑEL,33092
2019,2,CARABANCHEL,BUENAVISTA,47217
2019,2,CARABANCHEL,COMILLAS,22456
2019,2,CARABANCHEL,VISTA ALEGRE,46265
2019,2,CARABANCHEL,ABRANTES,30973
2019,2,CARABANCHEL,PUERTA BONITA,34956
2019,2,CARABANCHEL,SAN ISIDRO,39091
2019,3,CARABANCHEL,VISTA ALEGRE,46352
2019,3,CARABANCHEL,BUENAVISTA,47243
2019,3,CARABANCHEL,ABRANTES,31009
2019,3,CARABANCHEL,SAN ISIDRO,39165
2019,3,CARABANCHEL,OPAÑEL,33158
2019,3,CARABANCHEL,COMILLAS,22498
2019,3,CARABANCHEL,PUERTA BONITA,35047
2019,4,CARABANCHEL,ABRANTES,31074
2019,4,CARABANCHEL,PUERTA BONITA,35151
