year;townId;name;value
2003;87; Los Molinos;3821
2003;88;Montejo de la Sierra;319
2003;89;Moraleja de Enmedio;3629
2003;90;Moralzarzal;8163
2003;91;Morata de Tajuña;5916
2003;92;Móstoles;201789
2003;93;Navacerrada;2231
2003;94;Navalafuente;663
2003;95;Navalagamella;1514
2003;96;Navalcarnero;15768
2003;97;Navarredonda y San Mamés;126
2003;99;Navas del Rey;2050
2003;100;Nuevo Baztán;4441
2003;101;Olmeda de las Fuentes;185
2003;102;Orusco de Tajuña;686
2003;104;Paracuellos de Jarama;7088
2003;106;Parla;82766
2003;107;Patones;374
2003;108;Pedrezuela;2033
2003;109;Pelayos de la Presa;1842
2003;110;Perales de Tajuña;2245
2003;111;Pezuela de las Torres;503
2003;112;Pinilla del Valle;171
2003;113;Pinto;33445
2003;114;Piñuécar-Gandullas;183
2003;115;Pozuelo de Alarcón;72662
2003;116;Pozuelo del Rey;253
2003;117;Prádena del Rincón;105
2003;118;Puebla de la Sierra;104
2003;902;Puentes Viejas;417
2003;119;Quijorna;1565
2003;120;Rascafría;1643
2003;121;Redueña;218
2003;122;Ribatejada;400
2003;123;Rivas-Vaciamadrid;39630
2003;124;Robledillo de la Jara;107
2003;125;Robledo de Chavela;2768
2003;126;Robregordo;74
2003;127; Las Rozas de Madrid;66809
2003;128;Rozas de Puerto Real;359
2003;129;San Agustín del Guadalix;7451
2003;130;San Fernando de Henares;38172
2003;131;San Lorenzo de El Escorial;14358
2003;132;San Martín de la Vega;13446
2003;133;San Martín de Valdeiglesias;6589
2003;134;San Sebastián de los Reyes;61583
2003;135;Santa María de la Alameda;856
2003;136;Santorcaz;616
2003;137; Los Santos de la Humosa;1078
2003;138; La Serna del Monte;122
2003;140;Serranillos del Valle;2206
2003;141;Sevilla la Nueva;5197
2003;143;Somosierra;111
2003;144;Soto del Real;6685
2003;145;Talamanca de Jarama;1761
2003;146;Tielmes;2262
2003;147;Titulcia;919
2003;148;Torrejón de Ardoz;104790
2003;149;Torrejón de la Calzada;5142
2003;150;Torrejón de Velasco;2643
2003;151;Torrelaguna;3413
2003;152;Torrelodones;17694
2003;153;Torremocha de Jarama;433
2003;154;Torres de la Alameda;5327
2003;903;Tres Cantos;38804
2003;155;Valdaracete;602
2003;156;Valdeavero;726
2003;157;Valdelaguna;647
2003;158;Valdemanco;632
2003;159;Valdemaqueda;680
2003;160;Valdemorillo;7860
2003;161;Valdemoro;37498
2003;162;Valdeolmos-Alalpardo;2010
2003;163;Valdepiélagos;335
2003;164;Valdetorres de Jarama;2592
2003;165;Valdilecha;2147
2003;166;Valverde de Alcalá;332
2003;167;Velilla de San Antonio;8760
2003;168; El Vellón;1215
2003;169;Venturada;1042
2003;171;Villa del Prado;4784
2003;170;Villaconejos;3039
2003;172;Villalbilla;5854
2003;173;Villamanrique de Tajo;639
2003;174;Villamanta;1785
2003;175;Villamantilla;416
2003;176;Villanueva de la Cañada;12525
2003;178;Villanueva de Perales;939
2003;177;Villanueva del Pardillo;7828
2003;179;Villar del Olmo;1665
2003;180;Villarejo de Salvanés;6022
2003;181;Villaviciosa de Odón;22094
2003;182;Villavieja del Lozoya;195
2003;183;Zarzalejo;1192
