year;townId;name;value
2000;1; La Acebeda;57
2000;2;Ajalvir;2205
2000;3;Alameda del Valle;198
2000;4; El Álamo;4676
2000;5;Alcalá de Henares;166397
2000;6;Alcobendas;89612
2000;7;Alcorcón;144636
2000;8;Aldea del Fresno;1449
2000;9;Algete;14731
2000;10;Alpedrete;7286
2000;11;Ambite;307
2000;12;Anchuelo;579
2000;13;Aranjuez;39652
2000;14;Arganda del Rey;30662
2000;15;Arroyomolinos;3824
2000;16; El Atazar;87
2000;17;Batres;844
2000;18;Becerril de la Sierra;3246
2000;19;Belmonte de Tajo;1158
2000;21; El Berrueco;315
2000;20;Berzosa del Lozoya;118
2000;22;Boadilla del Monte;20686
2000;23; El Boalo;3092
2000;24;Braojos;160
2000;25;Brea de Tajo;458
2000;26;Brunete;5080
2000;27;Buitrago del Lozoya;1471
2000;28;Bustarviejo;1442
2000;29;Cabanillas de la Sierra;453
2000;30; La Cabrera;1689
2000;31;Cadalso de los Vidrios;2248
2000;32;Camarma de Esteruelas;2391
2000;33;Campo Real;2735
2000;34;Canencia;441
2000;35;Carabaña;1118
2000;36;Casarrubuelos;731
2000;37;Cenicientos;1864
2000;38;Cercedilla;5644
2000;39;Cervera de Buitrago;85
2000;51;Chapinería;1360
2000;52;Chinchón;4168
2000;40;Ciempozuelos;13564
2000;41;Cobeña;2791
2000;46;Collado Mediano;4529
2000;47;Collado Villalba;42238
2000;43;Colmenar de Oreja;5412
2000;42;Colmenar del Arroyo;872
2000;45;Colmenar Viejo;32459
2000;44;Colmenarejo;4395
2000;48;Corpa;354
2000;49;Coslada;77057
2000;50;Cubas de la Sagra;1689
2000;53;Daganzo de Arriba;3830
2000;54; El Escorial;10549
2000;55;Estremera;1028
2000;56;Fresnedillas de la Oliva;769
2000;57;Fresno de Torote;643
2000;58;Fuenlabrada;173788
2000;59;Fuente el Saz de Jarama;4004
2000;60;Fuentidueña de Tajo;1446
2000;61;Galapagar;21807
2000;62;Garganta de los Montes;325
2000;63;Gargantilla del Lozoya y Pinilla de Buitrago;227
2000;64;Gascones;107
2000;65;Getafe;146310
2000;66;Griñón;4488
2000;67;Guadalix de la Sierra;3100
2000;68;Guadarrama;9389
2000;69; La Hiruela;74
2000;70;Horcajo de la Sierra-Aoslos;144
2000;71;Horcajuelo de la Sierra;103
2000;72;Hoyo de Manzanares;5667
2000;73;Humanes de Madrid;9424
2000;74;Leganés;172049
2000;75;Loeches;2985
2000;76;Lozoya;434
2000;901;Lozoyuela-Navas-Sieteiglesias;654
2000;78;Madarcos;21
2000;79;Madrid;2882860
2000;80;Majadahonda;45819
2000;82;Manzanares el Real;3842
2000;83;Meco;6328
2000;84;Mejorada del Campo;15771
2000;85;Miraflores de la Sierra;3678
2000;86; El Molar;3695
2000;87; Los Molinos;3322
2000;88;Montejo de la Sierra;313
2000;89;Moraleja de Enmedio;3056
2000;90;Moralzarzal;5379
2000;91;Morata de Tajuña;5383
2000;92;Móstoles;196289
2000;93;Navacerrada;1880
2000;94;Navalafuente;541
2000;95;Navalagamella;1128
2000;96;Navalcarnero;13522
2000;97;Navarredonda y San Mamés;108
2000;99;Navas del Rey;1655
2000;100;Nuevo Baztán;3380
2000;101;Olmeda de las Fuentes;152
2000;102;Orusco de Tajuña;647
2000;104;Paracuellos de Jarama;5889
2000;106;Parla;74203
2000;107;Patones;352
2000;108;Pedrezuela;1425
2000;109;Pelayos de la Presa;1328
2000;110;Perales de Tajuña;2072
2000;111;Pezuela de las Torres;487
2000;112;Pinilla del Valle;156
2000;113;Pinto;28726
2000;114;Piñuécar-Gandullas;145
2000;115;Pozuelo de Alarcón;66298
2000;116;Pozuelo del Rey;188
2000;117;Prádena del Rincón;95
2000;118;Puebla de la Sierra;71
2000;902;Puentes Viejas;414
2000;119;Quijorna;1078
2000;120;Rascafría;1615
2000;121;Redueña;179
2000;122;Ribatejada;381
2000;123;Rivas-Vaciamadrid;29092
2000;124;Robledillo de la Jara;91
2000;125;Robledo de Chavela;2327
2000;126;Robregordo;89
2000;127; Las Rozas de Madrid;54676
2000;128;Rozas de Puerto Real;283
2000;129;San Agustín del Guadalix;5859
2000;130;San Fernando de Henares;32364
2000;131;San Lorenzo de El Escorial;11783
2000;132;San Martín de la Vega;10630
2000;133;San Martín de Valdeiglesias;6089
2000;134;San Sebastián de los Reyes;58389
2000;135;Santa María de la Alameda;710
2000;136;Santorcaz;561
2000;137; Los Santos de la Humosa;906
2000;138; La Serna del Monte;114
2000;140;Serranillos del Valle;923
2000;141;Sevilla la Nueva;3632
2000;143;Somosierra;93
2000;144;Soto del Real;5347
2000;145;Talamanca de Jarama;1444
2000;146;Tielmes;1922
2000;147;Titulcia;940
2000;148;Torrejón de Ardoz;94161
2000;149;Torrejón de la Calzada;4208
2000;150;Torrejón de Velasco;1908
2000;151;Torrelaguna;2768
2000;152;Torrelodones;13467
2000;153;Torremocha de Jarama;342
2000;154;Torres de la Alameda;4356
2000;903;Tres Cantos;35046
2000;155;Valdaracete;617
2000;156;Valdeavero;597
2000;157;Valdelaguna;560
2000;158;Valdemanco;533
2000;159;Valdemaqueda;570
2000;160;Valdemorillo;5824
2000;161;Valdemoro;28243
