year;month;districtId;district;neighborhoodId;neighborhood;value
2021;1;2;ARGANZUELA;2003;CHOPERA;20149
2021;1;2;ARGANZUELA;2007;ATOCHA;1460
2021;1;2;ARGANZUELA;2001;IMPERIAL;22687
2021;1;2;ARGANZUELA;2005;DELICIAS;28501
2021;1;2;ARGANZUELA;2002;ACACIAS;36487
2021;1;2;ARGANZUELA;2006;PALOS DE MOGUER;25889
2021;1;2;ARGANZUELA;2004;LEGAZPI;19632
2021;2;2;ARGANZUELA;2004;LEGAZPI;19518
2021;2;2;ARGANZUELA;2007;ATOCHA;1479
2021;2;2;ARGANZUELA;2002;ACACIAS;36324
2021;2;2;ARGANZUELA;2005;DELICIAS;28376
2021;2;2;ARGANZUELA;2006;PALOS DE MOGUER;25666
2021;2;2;ARGANZUELA;2001;IMPERIAL;22566
2021;2;2;ARGANZUELA;2003;CHOPERA;20041
2021;3;2;ARGANZUELA;2006;PALOS DE MOGUER;25642
2021;3;2;ARGANZUELA;2004;LEGAZPI;19544
2021;3;2;ARGANZUELA;2001;IMPERIAL;22586
2021;3;2;ARGANZUELA;2002;ACACIAS;36319
2021;3;2;ARGANZUELA;2003;CHOPERA;19966
2021;3;2;ARGANZUELA;2007;ATOCHA;1491
2021;3;2;ARGANZUELA;2005;DELICIAS;28422
2021;4;2;ARGANZUELA;2005;DELICIAS;28414
2021;4;2;ARGANZUELA;2006;PALOS DE MOGUER;25553
2021;4;2;ARGANZUELA;2001;IMPERIAL;22568
2021;4;2;ARGANZUELA;2002;ACACIAS;36318
2021;4;2;ARGANZUELA;2007;ATOCHA;1510
2021;4;2;ARGANZUELA;2004;LEGAZPI;19534
2021;4;2;ARGANZUELA;2003;CHOPERA;19970
2021;1;21;BARAJAS;21001;ALAMEDA DE OSUNA;19729
2021;1;21;BARAJAS;21005;CORRALEJOS;7671
2021;1;21;BARAJAS;21004;TIMON;13376
2021;1;21;BARAJAS;21003;CASCO H.BARAJAS;7561
2021;1;21;BARAJAS;21002;AEROPUERTO;1929
2021;2;21;BARAJAS;21004;TIMON;13329
2021;2;21;BARAJAS;21002;AEROPUERTO;1910
2021;2;21;BARAJAS;21003;CASCO H.BARAJAS;7512
2021;2;21;BARAJAS;21001;ALAMEDA DE OSUNA;19648
2021;2;21;BARAJAS;21005;CORRALEJOS;7666
2021;3;21;BARAJAS;21004;TIMON;13354
2021;3;21;BARAJAS;21003;CASCO H.BARAJAS;7490
2021;3;21;BARAJAS;21002;AEROPUERTO;1919
2021;3;21;BARAJAS;21005;CORRALEJOS;7665
2021;3;21;BARAJAS;21001;ALAMEDA DE OSUNA;19673
2021;4;21;BARAJAS;21005;CORRALEJOS;7662
2021;4;21;BARAJAS;21002;AEROPUERTO;1901
2021;4;21;BARAJAS;21001;ALAMEDA DE OSUNA;19691
2021;4;21;BARAJAS;21003;CASCO H.BARAJAS;7493
2021;4;21;BARAJAS;21004;TIMON;13390
2021;1;11;CARABANCHEL;11005;PUERTA BONITA;36083
2021;1;11;CARABANCHEL;11003;SAN ISIDRO;39852
2021;1;11;CARABANCHEL;11004;VISTA ALEGRE;47229
2021;1;11;CARABANCHEL;11001;COMILLAS;22794
2021;1;11;CARABANCHEL;11007;ABRANTES;31587
2021;1;11;CARABANCHEL;11006;BUENAVISTA;48186
2021;1;11;CARABANCHEL;11002;OPAÑEL;33801
2021;2;11;CARABANCHEL;11004;VISTA ALEGRE;46864
2021;2;11;CARABANCHEL;11003;SAN ISIDRO;39500
2021;2;11;CARABANCHEL;11005;PUERTA BONITA;35758
2021;2;11;CARABANCHEL;11007;ABRANTES;31267
2021;2;11;CARABANCHEL;11002;OPAÑEL;33428
2021;2;11;CARABANCHEL;11006;BUENAVISTA;48007
2021;2;11;CARABANCHEL;11001;COMILLAS;22563
2021;3;11;CARABANCHEL;11001;COMILLAS;22616
2021;3;11;CARABANCHEL;11002;OPAÑEL;33445
2021;3;11;CARABANCHEL;11005;PUERTA BONITA;35761
2021;3;11;CARABANCHEL;11004;VISTA ALEGRE;47030
2021;3;11;CARABANCHEL;11003;SAN ISIDRO;39572
2021;3;11;CARABANCHEL;11007;ABRANTES;31351
2021;3;11;CARABANCHEL;11006;BUENAVISTA;48081
2021;4;11;CARABANCHEL;11007;ABRANTES;31251
2021;4;11;CARABANCHEL;11005;PUERTA BONITA;35762
2021;4;11;CARABANCHEL;11002;OPAÑEL;33350
2021;4;11;CARABANCHEL;11003;SAN ISIDRO;39529
2021;4;11;CARABANCHEL;11004;VISTA ALEGRE;46991
2021;4;11;CARABANCHEL;11006;BUENAVISTA;48071
2021;4;11;CARABANCHEL;11001;COMILLAS;22550
2021;1;1;CENTRO;1003;CORTES;10855
2021;1;1;CENTRO;1001;PALACIO;23722
2021;1;1;CENTRO;1005;UNIVERSIDAD;33542
2021;1;1;CENTRO;1004;JUSTICIA;18350
2021;1;1;CENTRO;1002;EMBAJADORES;47571
2021;1;1;CENTRO;1006;SOL;8059
2021;2;1;CENTRO;1001;PALACIO;23556
2021;2;1;CENTRO;1004;JUSTICIA;18158
2021;2;1;CENTRO;1003;CORTES;10767
2021;2;1;CENTRO;1005;UNIVERSIDAD;33230
2021;2;1;CENTRO;1002;EMBAJADORES;47026
2021;2;1;CENTRO;1006;SOL;7922
2021;3;1;CENTRO;1003;CORTES;10845
2021;3;1;CENTRO;1001;PALACIO;23683
2021;3;1;CENTRO;1006;SOL;7968
2021;3;1;CENTRO;1002;EMBAJADORES;47239
2021;3;1;CENTRO;1005;UNIVERSIDAD;33422
2021;3;1;CENTRO;1004;JUSTICIA;18242
2021;4;1;CENTRO;1004;JUSTICIA;18205
2021;4;1;CENTRO;1006;SOL;8022
2021;4;1;CENTRO;1002;EMBAJADORES;47166
2021;4;1;CENTRO;1001;PALACIO;23676
2021;4;1;CENTRO;1003;CORTES;10861
2021;4;1;CENTRO;1005;UNIVERSIDAD;33390
2021;1;5;CHAMARTIN;5002;PROSPERIDAD;36440
2021;1;5;CHAMARTIN;5004;HISPANOAMERICA;31750
2021;1;5;CHAMARTIN;5001;EL VISO;17454
2021;1;5;CHAMARTIN;5006;CASTILLA;17135
2021;1;5;CHAMARTIN;5005;NUEVA ESPAÑA;24750
2021;1;5;CHAMARTIN;5003;CIUDAD JARDIN;18686
2021;2;5;CHAMARTIN;5005;NUEVA ESPAÑA;24581
2021;2;5;CHAMARTIN;5002;PROSPERIDAD;36159
2021;2;5;CHAMARTIN;5001;EL VISO;17326
2021;2;5;CHAMARTIN;5003;CIUDAD JARDIN;18582
2021;2;5;CHAMARTIN;5006;CASTILLA;17121
2021;2;5;CHAMARTIN;5004;HISPANOAMERICA;31618
2021;3;5;CHAMARTIN;5003;CIUDAD JARDIN;18600
2021;3;5;CHAMARTIN;5004;HISPANOAMERICA;31696
2021;3;5;CHAMARTIN;5005;NUEVA ESPAÑA;24578
2021;3;5;CHAMARTIN;5001;EL VISO;17359
2021;3;5;CHAMARTIN;5002;PROSPERIDAD;36166
2021;3;5;CHAMARTIN;5006;CASTILLA;17207
2021;4;5;CHAMARTIN;5002;PROSPERIDAD;36150
2021;4;5;CHAMARTIN;5004;HISPANOAMERICA;31728
2021;4;5;CHAMARTIN;5006;CASTILLA;17128
2021;4;5;CHAMARTIN;5003;CIUDAD JARDIN;18562
2021;4;5;CHAMARTIN;5005;NUEVA ESPAÑA;24540
2021;4;5;CHAMARTIN;5001;EL VISO;17319
2021;1;7;CHAMBERI;7004;ALMAGRO;19613
2021;1;7;CHAMBERI;7002;ARAPILES;24348
2021;1;7;CHAMBERI;7001;GAZTAMBIDE;23038
2021;1;7;CHAMBERI;7003;TRAFALGAR;24748
2021;1;7;CHAMBERI;7006;VALLEHERMOSO;20128
2021;1;7;CHAMBERI;7005;RIOS ROSAS;27292
2021;2;7;CHAMBERI;7002;ARAPILES;24150
2021;2;7;CHAMBERI;7005;RIOS ROSAS;27096
2021;2;7;CHAMBERI;7001;GAZTAMBIDE;22761
2021;2;7;CHAMBERI;7006;VALLEHERMOSO;19988
2021;2;7;CHAMBERI;7003;TRAFALGAR;24503
2021;2;7;CHAMBERI;7004;ALMAGRO;19498
2021;3;7;CHAMBERI;7005;RIOS ROSAS;27050
2021;3;7;CHAMBERI;7001;GAZTAMBIDE;22762
2021;3;7;CHAMBERI;7003;TRAFALGAR;24589
2021;3;7;CHAMBERI;7004;ALMAGRO;19523
2021;3;7;CHAMBERI;7006;VALLEHERMOSO;20000
