year,month,district,zone,value
2021,1,ARGANZUELA,DELICIAS,28501
2021,1,ARGANZUELA,IMPERIAL,22687
2021,1,ARGANZUELA,LEGAZPI,19632
2021,1,ARGANZUELA,CHOPERA,20149
2021,1,ARGANZUELA,ACACIAS,36487
2021,1,ARGANZUELA,PALOS DE MOGUER,25889
2021,1,ARGANZUELA,ATOCHA,1460
2021,2,ARGANZUELA,LEGAZPI,19518
2021,2,ARGANZUELA,ATOCHA,1479
2021,2,ARGANZUELA,IMPERIAL,22566
2021,2,ARGANZUELA,DELICIAS,28376
2021,2,ARGANZUELA,ACACIAS,36324
2021,2,ARGANZUELA,CHOPERA,20041
2021,2,ARGANZUELA,PALOS DE MOGUER,25666
2021,3,ARGANZUELA,ATOCHA,1491
2021,3,ARGANZUELA,PALOS DE MOGUER,25642
2021,3,ARGANZUELA,DELICIAS,28422
2021,3,ARGANZUELA,CHOPERA,19966
2021,3,ARGANZUELA,IMPERIAL,22586
2021,3,ARGANZUELA,ACACIAS,36319
2021,3,ARGANZUELA,LEGAZPI,19544
2021,4,ARGANZUELA,CHOPERA,19970
2021,4,ARGANZUELA,PALOS DE MOGUER,25553
2021,4,ARGANZUELA,ATOCHA,1510
2021,4,ARGANZUELA,LEGAZPI,19534
2021,4,ARGANZUELA,DELICIAS,28414
2021,4,ARGANZUELA,ACACIAS,36318
2021,4,ARGANZUELA,IMPERIAL,22568
2021,1,BARAJAS,CASCO H.BARAJAS,7561
2021,1,BARAJAS,TIMON,13376
2021,1,BARAJAS,AEROPUERTO,1929
2021,1,BARAJAS,CORRALEJOS,7671
2021,1,BARAJAS,ALAMEDA DE OSUNA,19729
2021,2,BARAJAS,CORRALEJOS,7666
2021,2,BARAJAS,AEROPUERTO,1910
2021,2,BARAJAS,ALAMEDA DE OSUNA,19648
2021,2,BARAJAS,CASCO H.BARAJAS,7512
2021,2,BARAJAS,TIMON,13329
2021,3,BARAJAS,ALAMEDA DE OSUNA,19673
2021,3,BARAJAS,TIMON,13354
2021,3,BARAJAS,AEROPUERTO,1919
2021,3,BARAJAS,CASCO H.BARAJAS,7490
2021,3,BARAJAS,CORRALEJOS,7665
