year;month;town_id;districtId;district;neighborhoodId;neighborhood;value
2011;1;79;2;ARGANZUELA;2002;ACACIAS;38034
2011;1;79;2;ARGANZUELA;2005;DELICIAS;27594
2011;1;79;2;ARGANZUELA;2003;CHOPERA;21290
2011;1;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27597
2011;1;79;2;ARGANZUELA;2007;ATOCHA;991
2011;1;79;2;ARGANZUELA;2004;LEGAZPI;16648
2011;1;79;2;ARGANZUELA;2001;IMPERIAL;23322
2011;2;79;2;ARGANZUELA;2005;DELICIAS;27300
2011;2;79;2;ARGANZUELA;2003;CHOPERA;20991
2011;2;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27346
2011;2;79;2;ARGANZUELA;2001;IMPERIAL;23200
2011;2;79;2;ARGANZUELA;2002;ACACIAS;37752
2011;2;79;2;ARGANZUELA;2007;ATOCHA;982
2011;2;79;2;ARGANZUELA;2004;LEGAZPI;16578
2011;3;79;2;ARGANZUELA;2003;CHOPERA;21010
2011;3;79;2;ARGANZUELA;2004;LEGAZPI;16640
2011;3;79;2;ARGANZUELA;2005;DELICIAS;27282
2011;3;79;2;ARGANZUELA;2001;IMPERIAL;23212
2011;3;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27375
2011;3;79;2;ARGANZUELA;2007;ATOCHA;983
2011;3;79;2;ARGANZUELA;2002;ACACIAS;37740
2011;4;79;2;ARGANZUELA;2004;LEGAZPI;16673
2011;4;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27390
2011;4;79;2;ARGANZUELA;2002;ACACIAS;37736
2011;4;79;2;ARGANZUELA;2001;IMPERIAL;23223
2011;4;79;2;ARGANZUELA;2005;DELICIAS;27322
2011;4;79;2;ARGANZUELA;2007;ATOCHA;985
2011;4;79;2;ARGANZUELA;2003;CHOPERA;20972
2011;5;79;2;ARGANZUELA;2004;LEGAZPI;16737
2011;5;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27358
2011;5;79;2;ARGANZUELA;2005;DELICIAS;27377
2011;5;79;2;ARGANZUELA;2007;ATOCHA;986
2011;5;79;2;ARGANZUELA;2001;IMPERIAL;23202
2011;5;79;2;ARGANZUELA;2002;ACACIAS;37718
2011;5;79;2;ARGANZUELA;2003;CHOPERA;20940
2011;6;79;2;ARGANZUELA;2002;ACACIAS;37764
2011;6;79;2;ARGANZUELA;2005;DELICIAS;27391
2011;6;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27345
2011;6;79;2;ARGANZUELA;2001;IMPERIAL;23221
2011;6;79;2;ARGANZUELA;2004;LEGAZPI;16775
2011;6;79;2;ARGANZUELA;2003;CHOPERA;20930
2011;6;79;2;ARGANZUELA;2007;ATOCHA;985
2011;7;79;2;ARGANZUELA;2002;ACACIAS;37739
2011;7;79;2;ARGANZUELA;2005;DELICIAS;27441
2011;7;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27340
2011;7;79;2;ARGANZUELA;2003;CHOPERA;20895
2011;7;79;2;ARGANZUELA;2004;LEGAZPI;16843
2011;7;79;2;ARGANZUELA;2007;ATOCHA;991
2011;7;79;2;ARGANZUELA;2001;IMPERIAL;23195
2011;8;79;2;ARGANZUELA;2007;ATOCHA;989
2011;8;79;2;ARGANZUELA;2003;CHOPERA;20935
2011;8;79;2;ARGANZUELA;2005;DELICIAS;27462
2011;8;79;2;ARGANZUELA;2004;LEGAZPI;16838
2011;8;79;2;ARGANZUELA;2001;IMPERIAL;23203
2011;8;79;2;ARGANZUELA;2002;ACACIAS;37723
2011;8;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27329
2011;9;79;2;ARGANZUELA;2005;DELICIAS;27536
2011;9;79;2;ARGANZUELA;2004;LEGAZPI;16911
2011;9;79;2;ARGANZUELA;2003;CHOPERA;20895
2011;9;79;2;ARGANZUELA;2002;ACACIAS;37728
2011;9;79;2;ARGANZUELA;2007;ATOCHA;987
2011;9;79;2;ARGANZUELA;2001;IMPERIAL;23243
2011;9;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27362
2011;10;79;2;ARGANZUELA;2003;CHOPERA;20851
2011;10;79;2;ARGANZUELA;2002;ACACIAS;37636
2011;10;79;2;ARGANZUELA;2004;LEGAZPI;16961
2011;10;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27276
2011;10;79;2;ARGANZUELA;2001;IMPERIAL;23200
2011;10;79;2;ARGANZUELA;2007;ATOCHA;993
2011;10;79;2;ARGANZUELA;2005;DELICIAS;27491
2011;11;79;2;ARGANZUELA;2003;CHOPERA;20851
2011;11;79;2;ARGANZUELA;2002;ACACIAS;37604
2011;11;79;2;ARGANZUELA;2004;LEGAZPI;17014
2011;11;79;2;ARGANZUELA;2001;IMPERIAL;23218
2011;11;79;2;ARGANZUELA;2005;DELICIAS;27476
2011;11;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27290
2011;11;79;2;ARGANZUELA;2007;ATOCHA;993
2011;12;79;2;ARGANZUELA;2004;LEGAZPI;17057
2011;12;79;2;ARGANZUELA;2003;CHOPERA;20818
2011;12;79;2;ARGANZUELA;2005;DELICIAS;27472
2011;12;79;2;ARGANZUELA;2006;PALOS DE MOGUER;27281
2011;12;79;2;ARGANZUELA;2001;IMPERIAL;23222
2011;12;79;2;ARGANZUELA;2002;ACACIAS;37585
2011;12;79;2;ARGANZUELA;2007;ATOCHA;990
2011;1;79;21;BARAJAS;21002;AEROPUERTO;2105
2011;1;79;21;BARAJAS;21005;CORRALEJOS;7055
2011;1;79;21;BARAJAS;21004;TIMON;8878
2011;1;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20447
2011;1;79;21;BARAJAS;21003;CASCO H.BARAJAS;7980
2011;2;79;21;BARAJAS;21002;AEROPUERTO;2062
2011;2;79;21;BARAJAS;21003;CASCO H.BARAJAS;7835
2011;2;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20211
2011;2;79;21;BARAJAS;21004;TIMON;8864
2011;2;79;21;BARAJAS;21005;CORRALEJOS;6953
2011;3;79;21;BARAJAS;21005;CORRALEJOS;6999
2011;3;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20200
2011;3;79;21;BARAJAS;21003;CASCO H.BARAJAS;7848
2011;3;79;21;BARAJAS;21002;AEROPUERTO;2075
2011;3;79;21;BARAJAS;21004;TIMON;8911
2011;4;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20234
2011;4;79;21;BARAJAS;21005;CORRALEJOS;7028
2011;4;79;21;BARAJAS;21004;TIMON;8920
2011;4;79;21;BARAJAS;21002;AEROPUERTO;2071
2011;4;79;21;BARAJAS;21003;CASCO H.BARAJAS;7850
2011;5;79;21;BARAJAS;21005;CORRALEJOS;7021
2011;5;79;21;BARAJAS;21002;AEROPUERTO;2070
2011;5;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20236
2011;5;79;21;BARAJAS;21004;TIMON;8964
2011;5;79;21;BARAJAS;21003;CASCO H.BARAJAS;7858
2011;6;79;21;BARAJAS;21004;TIMON;8994
2011;6;79;21;BARAJAS;21002;AEROPUERTO;2080
2011;6;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20236
2011;6;79;21;BARAJAS;21003;CASCO H.BARAJAS;7883
2011;6;79;21;BARAJAS;21005;CORRALEJOS;7037
2011;7;79;21;BARAJAS;21004;TIMON;9022
2011;7;79;21;BARAJAS;21003;CASCO H.BARAJAS;7863
2011;7;79;21;BARAJAS;21002;AEROPUERTO;2089
2011;7;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20215
2011;7;79;21;BARAJAS;21005;CORRALEJOS;7031
2011;8;79;21;BARAJAS;21003;CASCO H.BARAJAS;7873
2011;8;79;21;BARAJAS;21004;TIMON;9013
2011;8;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20240
2011;8;79;21;BARAJAS;21005;CORRALEJOS;7069
2011;8;79;21;BARAJAS;21002;AEROPUERTO;2084
2011;9;79;21;BARAJAS;21004;TIMON;9068
2011;9;79;21;BARAJAS;21002;AEROPUERTO;2071
2011;9;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20273
2011;9;79;21;BARAJAS;21005;CORRALEJOS;7076
2011;9;79;21;BARAJAS;21003;CASCO H.BARAJAS;7844
2011;10;79;21;BARAJAS;21002;AEROPUERTO;2050
2011;10;79;21;BARAJAS;21003;CASCO H.BARAJAS;7823
2011;10;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20235
2011;10;79;21;BARAJAS;21004;TIMON;9061
2011;10;79;21;BARAJAS;21005;CORRALEJOS;7107
2011;11;79;21;BARAJAS;21002;AEROPUERTO;2051
2011;11;79;21;BARAJAS;21003;CASCO H.BARAJAS;7835
2011;11;79;21;BARAJAS;21004;TIMON;9085
2011;11;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20213
2011;11;79;21;BARAJAS;21005;CORRALEJOS;7100
2011;12;79;21;BARAJAS;21001;ALAMEDA DE OSUNA;20199
2011;12;79;21;BARAJAS;21002;AEROPUERTO;2051
2011;12;79;21;BARAJAS;21003;CASCO H.BARAJAS;7860
2011;12;79;21;BARAJAS;21005;CORRALEJOS;7102
2011;12;79;21;BARAJAS;21004;TIMON;9093
2011;1;79;11;CARABANCHEL;11004;VISTA ALEGRE;47901
2011;1;79;11;CARABANCHEL;11003;SAN ISIDRO;40627
2011;1;79;11;CARABANCHEL;11007;ABRANTES;31008
2011;1;79;11;CARABANCHEL;11005;PUERTA BONITA;35380
2011;1;79;11;CARABANCHEL;11001;COMILLAS;23788
2011;1;79;11;CARABANCHEL;11002;OPAÑEL;33524
2011;1;79;11;CARABANCHEL;11006;BUENAVISTA;43577
2011;2;79;11;CARABANCHEL;11007;ABRANTES;30605
2011;2;79;11;CARABANCHEL;11003;SAN ISIDRO;40093
2011;2;79;11;CARABANCHEL;11001;COMILLAS;23592
2011;2;79;11;CARABANCHEL;11005;PUERTA BONITA;35026
2011;2;79;11;CARABANCHEL;11002;OPAÑEL;33084
2011;2;79;11;CARABANCHEL;11004;VISTA ALEGRE;47315
2011;2;79;11;CARABANCHEL;11006;BUENAVISTA;43352
2011;3;79;11;CARABANCHEL;11004;VISTA ALEGRE;47250
2011;3;79;11;CARABANCHEL;11002;OPAÑEL;33175
2011;3;79;11;CARABANCHEL;11005;PUERTA BONITA;35031
2011;3;79;11;CARABANCHEL;11003;SAN ISIDRO;40109
2011;3;79;11;CARABANCHEL;11006;BUENAVISTA;43422
2011;3;79;11;CARABANCHEL;11007;ABRANTES;30599
2011;3;79;11;CARABANCHEL;11001;COMILLAS;23585
2011;4;79;11;CARABANCHEL;11001;COMILLAS;23563
2011;4;79;11;CARABANCHEL;11005;PUERTA BONITA;35017
2011;4;79;11;CARABANCHEL;11004;VISTA ALEGRE;47238
2011;4;79;11;CARABANCHEL;11003;SAN ISIDRO;40025
2011;4;79;11;CARABANCHEL;11006;BUENAVISTA;43486
2011;4;79;11;CARABANCHEL;11002;OPAÑEL;33165
2011;4;79;11;CARABANCHEL;11007;ABRANTES;30540
2011;5;79;11;CARABANCHEL;11006;BUENAVISTA;43577
2011;5;79;11;CARABANCHEL;11004;VISTA ALEGRE;47180
2011;5;79;11;CARABANCHEL;11001;COMILLAS;23533
2011;5;79;11;CARABANCHEL;11007;ABRANTES;30628
2011;5;79;11;CARABANCHEL;11002;OPAÑEL;33217
2011;5;79;11;CARABANCHEL;11003;SAN ISIDRO;40022
2011;5;79;11;CARABANCHEL;11005;PUERTA BONITA;34916
2011;6;79;11;CARABANCHEL;11002;OPAÑEL;33189
2011;6;79;11;CARABANCHEL;11006;BUENAVISTA;43712
2011;6;79;11;CARABANCHEL;11003;SAN ISIDRO;39973
2011;6;79;11;CARABANCHEL;11005;PUERTA BONITA;34979
2011;6;79;11;CARABANCHEL;11007;ABRANTES;30661
2011;6;79;11;CARABANCHEL;11001;COMILLAS;23519
2011;6;79;11;CARABANCHEL;11004;VISTA ALEGRE;47063
2011;7;79;11;CARABANCHEL;11006;BUENAVISTA;43675
2011;7;79;11;CARABANCHEL;11001;COMILLAS;23470
2011;7;79;11;CARABANCHEL;11004;VISTA ALEGRE;46951
2011;7;79;11;CARABANCHEL;11005;PUERTA BONITA;34967
2011;7;79;11;CARABANCHEL;11002;OPAÑEL;33153
2011;7;79;11;CARABANCHEL;11007;ABRANTES;30616
2011;7;79;11;CARABANCHEL;11003;SAN ISIDRO;39924
2011;8;79;11;CARABANCHEL;11006;BUENAVISTA;43770
2011;8;79;11;CARABANCHEL;11007;ABRANTES;30658
2011;8;79;11;CARABANCHEL;11004;VISTA ALEGRE;46899
2011;8;79;11;CARABANCHEL;11002;OPAÑEL;33114
2011;8;79;11;CARABANCHEL;11003;SAN ISIDRO;39884
2011;8;79;11;CARABANCHEL;11001;COMILLAS;23427
2011;8;79;11;CARABANCHEL;11005;PUERTA BONITA;34971
2011;9;79;11;CARABANCHEL;11004;VISTA ALEGRE;46826
2011;9;79;11;CARABANCHEL;11001;COMILLAS;23467
2011;9;79;11;CARABANCHEL;11002;OPAÑEL;33169
2011;9;79;11;CARABANCHEL;11007;ABRANTES;30652
2011;9;79;11;CARABANCHEL;11006;BUENAVISTA;43812
2011;9;79;11;CARABANCHEL;11003;SAN ISIDRO;39904
2011;9;79;11;CARABANCHEL;11005;PUERTA BONITA;34949
2011;10;79;11;CARABANCHEL;11005;PUERTA BONITA;34791
2011;10;79;11;CARABANCHEL;11003;SAN ISIDRO;39773
2011;10;79;11;CARABANCHEL;11004;VISTA ALEGRE;46616
2011;10;79;11;CARABANCHEL;11006;BUENAVISTA;43753
2011;10;79;11;CARABANCHEL;11007;ABRANTES;30526
2011;10;79;11;CARABANCHEL;11001;COMILLAS;23456
2011;10;79;11;CARABANCHEL;11002;OPAÑEL;33049
2011;11;79;11;CARABANCHEL;11005;PUERTA BONITA;34770
2011;11;79;11;CARABANCHEL;11002;OPAÑEL;33067
2011;11;79;11;CARABANCHEL;11003;SAN ISIDRO;39824
2011;11;79;11;CARABANCHEL;11001;COMILLAS;23414
2011;11;79;11;CARABANCHEL;11006;BUENAVISTA;43761
2011;11;79;11;CARABANCHEL;11004;VISTA ALEGRE;46575
2011;11;79;11;CARABANCHEL;11007;ABRANTES;30495
2011;12;79;11;CARABANCHEL;11001;COMILLAS;23389
2011;12;79;11;CARABANCHEL;11006;BUENAVISTA;43770
2011;12;79;11;CARABANCHEL;11003;SAN ISIDRO;39804
2011;12;79;11;CARABANCHEL;11002;OPAÑEL;33020
2011;12;79;11;CARABANCHEL;11007;ABRANTES;30448
2011;12;79;11;CARABANCHEL;11005;PUERTA BONITA;34712
2011;12;79;11;CARABANCHEL;11004;VISTA ALEGRE;46536
2011;1;79;1;CENTRO;1003;CORTES;11230
2011;1;79;1;CENTRO;1001;PALACIO;23578
2011;1;79;1;CENTRO;1002;EMBAJADORES;49828
2011;1;79;1;CENTRO;1006;SOL;8195
2011;1;79;1;CENTRO;1004;JUSTICIA;17439
2011;1;79;1;CENTRO;1005;UNIVERSIDAD;33491
2011;2;79;1;CENTRO;1003;CORTES;10965
2011;2;79;1;CENTRO;1004;JUSTICIA;17031
2011;2;79;1;CENTRO;1006;SOL;7922
2011;2;79;1;CENTRO;1002;EMBAJADORES;49012
2011;2;79;1;CENTRO;1005;UNIVERSIDAD;32740
2011;2;79;1;CENTRO;1001;PALACIO;23079
2011;3;79;1;CENTRO;1006;SOL;7895
2011;3;79;1;CENTRO;1003;CORTES;10965
2011;3;79;1;CENTRO;1005;UNIVERSIDAD;32734
2011;3;79;1;CENTRO;1001;PALACIO;23119
2011;3;79;1;CENTRO;1002;EMBAJADORES;49010
2011;3;79;1;CENTRO;1004;JUSTICIA;17066
2011;4;79;1;CENTRO;1004;JUSTICIA;17065
2011;4;79;1;CENTRO;1002;EMBAJADORES;48953
2011;4;79;1;CENTRO;1006;SOL;7896
2011;4;79;1;CENTRO;1001;PALACIO;23136
2011;4;79;1;CENTRO;1005;UNIVERSIDAD;32703
2011;4;79;1;CENTRO;1003;CORTES;10967
2011;5;79;1;CENTRO;1006;SOL;7898
2011;5;79;1;CENTRO;1001;PALACIO;23152
2011;5;79;1;CENTRO;1004;JUSTICIA;17085
2011;5;79;1;CENTRO;1005;UNIVERSIDAD;32725
2011;5;79;1;CENTRO;1003;CORTES;10970
2011;5;79;1;CENTRO;1002;EMBAJADORES;48989
2011;6;79;1;CENTRO;1005;UNIVERSIDAD;32814
2011;6;79;1;CENTRO;1001;PALACIO;23126
2011;6;79;1;CENTRO;1003;CORTES;10986
2011;6;79;1;CENTRO;1002;EMBAJADORES;49093
2011;6;79;1;CENTRO;1004;JUSTICIA;17077
2011;6;79;1;CENTRO;1006;SOL;7907
2011;7;79;1;CENTRO;1003;CORTES;10977
2011;7;79;1;CENTRO;1004;JUSTICIA;17009
2011;7;79;1;CENTRO;1001;PALACIO;23140
2011;7;79;1;CENTRO;1006;SOL;7917
2011;7;79;1;CENTRO;1002;EMBAJADORES;49007
2011;7;79;1;CENTRO;1005;UNIVERSIDAD;32818
2011;8;79;1;CENTRO;1006;SOL;7926
2011;8;79;1;CENTRO;1003;CORTES;10991
2011;8;79;1;CENTRO;1001;PALACIO;23103
2011;8;79;1;CENTRO;1005;UNIVERSIDAD;32802
