year;townId;name;value
2018;1; La Acebeda;65
2018;2;Ajalvir;4559
2018;3;Alameda del Valle;195
2018;4; El Álamo;9353
2018;5;Alcalá de Henares;193751
2018;6;Alcobendas;116037
2018;7;Alcorcón;169502
2018;8;Aldea del Fresno;2698
2018;9;Algete;20473
2018;10;Alpedrete;14364
2018;11;Ambite;601
2018;12;Anchuelo;1272
2018;13;Aranjuez;59037
2018;14;Arganda del Rey;54554
2018;15;Arroyomolinos;30052
2018;16; El Atazar;93
2018;17;Batres;1638
2018;18;Becerril de la Sierra;5564
2018;19;Belmonte de Tajo;1627
2018;21; El Berrueco;741
2018;20;Berzosa del Lozoya;198
2018;22;Boadilla del Monte;52626
2018;23; El Boalo;7399
2018;24;Braojos;205
2018;25;Brea de Tajo;525
2018;26;Brunete;10596
2018;27;Buitrago del Lozoya;1875
2018;28;Bustarviejo;2486
2018;29;Cabanillas de la Sierra;712
2018;30; La Cabrera;2613
2018;31;Cadalso de los Vidrios;3049
2018;32;Camarma de Esteruelas;7226
2018;33;Campo Real;6075
2018;34;Canencia;423
2018;35;Carabaña;1905
2018;36;Casarrubuelos;3707
2018;37;Cenicientos;1980
2018;38;Cercedilla;6948
2018;39;Cervera de Buitrago;149
2018;51;Chapinería;2240
2018;52;Chinchón;5239
2018;40;Ciempozuelos;24087
2018;41;Cobeña;7280
2018;46;Collado Mediano;6781
2018;47;Collado Villalba;63074
2018;43;Colmenar de Oreja;7902
2018;42;Colmenar del Arroyo;1685
2018;45;Colmenar Viejo;49498
2018;44;Colmenarejo;9124
2018;48;Corpa;697
2018;49;Coslada;81860
2018;50;Cubas de la Sagra;6310
2018;53;Daganzo de Arriba;10061
2018;54; El Escorial;15842
2018;55;Estremera;1236
2018;56;Fresnedillas de la Oliva;1554
2018;57;Fresno de Torote;2181
2018;58;Fuenlabrada;193586
2018;59;Fuente el Saz de Jarama;6541
2018;60;Fuentidueña de Tajo;1985
2018;61;Galapagar;33379
2018;62;Garganta de los Montes;348
2018;63;Gargantilla del Lozoya y Pinilla de Buitrago;318
2018;64;Gascones;188
2018;65;Getafe;180747
2018;66;Griñón;10178
2018;67;Guadalix de la Sierra;6119
2018;68;Guadarrama;15785
2018;69; La Hiruela;48
2018;70;Horcajo de la Sierra-Aoslos;148
2018;71;Horcajuelo de la Sierra;89
2018;72;Hoyo de Manzanares;8222
2018;73;Humanes de Madrid;19587
2018;74;Leganés;188425
2018;75;Loeches;8673
2018;76;Lozoya;559
2018;901;Lozoyuela-Navas-Sieteiglesias;1266
2018;78;Madarcos;47
2018;79;Madrid;3223334
2018;80;Majadahonda;71785
2018;82;Manzanares el Real;8597
2018;83;Meco;13959
2018;84;Mejorada del Campo;23241
2018;85;Miraflores de la Sierra;5897
2018;86; El Molar;8666
2018;87; Los Molinos;4328
2018;88;Montejo de la Sierra;363
2018;89;Moraleja de Enmedio;5021
2018;90;Moralzarzal;12697
2018;91;Morata de Tajuña;7553
2018;92;Móstoles;207095
2018;93;Navacerrada;2911
2018;94;Navalafuente;1397
2018;95;Navalagamella;2601
2018;96;Navalcarnero;28305
2018;97;Navarredonda y San Mamés;122
2018;99;Navas del Rey;2819
2018;100;Nuevo Baztán;6154
2018;101;Olmeda de las Fuentes;346
2018;102;Orusco de Tajuña;1202
2018;104;Paracuellos de Jarama;24521
2018;106;Parla;128256
2018;107;Patones;523
2018;108;Pedrezuela;5746
2018;109;Pelayos de la Presa;2475
2018;110;Perales de Tajuña;2831
2018;111;Pezuela de las Torres;821
2018;112;Pinilla del Valle;187
2018;113;Pinto;51541
2018;114;Piñuécar-Gandullas;171
2018;115;Pozuelo de Alarcón;86172
2018;116;Pozuelo del Rey;1120
2018;117;Prádena del Rincón;117
2018;118;Puebla de la Sierra;60
2018;902;Puentes Viejas;642
2018;119;Quijorna;3357
2018;120;Rascafría;1663
2018;121;Redueña;247
2018;122;Ribatejada;706
2018;123;Rivas-Vaciamadrid;85893
2018;124;Robledillo de la Jara;87
2018;125;Robledo de Chavela;4159
2018;126;Robregordo;48
2018;127; Las Rozas de Madrid;95550
2018;128;Rozas de Puerto Real;527
2018;129;San Agustín del Guadalix;13273
2018;130;San Fernando de Henares;39466
2018;131;San Lorenzo de El Escorial;18088
2018;132;San Martín de la Vega;18784
2018;133;San Martín de Valdeiglesias;8318
2018;134;San Sebastián de los Reyes;87724
2018;135;Santa María de la Alameda;1182
2018;136;Santorcaz;850
2018;137; Los Santos de la Humosa;2542
2018;138; La Serna del Monte;74
2018;140;Serranillos del Valle;4066
2018;141;Sevilla la Nueva;9095
2018;143;Somosierra;80
2018;144;Soto del Real;8694
2018;145;Talamanca de Jarama;3725
2018;146;Tielmes;2604
2018;147;Titulcia;1304
2018;148;Torrejón de Ardoz;129729
2018;149;Torrejón de la Calzada;8582
2018;150;Torrejón de Velasco;4298
2018;151;Torrelaguna;4724
2018;152;Torrelodones;23361
2018;153;Torremocha de Jarama;975
